member_id,campaign_id,touch_date,opened_email_flag,clicked_flag,conversion_flag
M002446,C202405,2025-06-16,0,1,0
M005769,C202401,2024-11-22,0,0,0
M005435,C202403,2024-05-15,0,1,0
M009427,C202401,2024-03-26,0,1,0
M007786,C202412,2025-09-12,0,1,0
M006642,C202405,2024-04-29,0,0,0
M003695,C202408,2024-02-18,1,0,0
M001276,C202407,2025-07-19,1,0,0
M009467,C202407,2024-08-02,1,0,0
M004215,C202406,2024-06-18,0,0,0
M005566,C202408,2024-03-24,0,1,0
M005245,C202402,2024-04-15,0,0,0
M009450,C202403,2024-08-06,0,0,0
M003185,C202412,2024-05-06,0,1,0
M002446,C202402,2024-05-02,1,1,1
M002045,C202409,2025-01-29,1,1,0
M002252,C202406,2025-07-05,1,1,0
M009744,C202405,2024-02-11,0,0,0
M004319,C202411,2025-01-13,0,0,0
M000217,C202402,2024-11-26,0,0,0
M007046,C202401,2025-07-13,0,1,0
M000254,C202413,2024-09-07,0,1,0
M003202,C202406,2024-11-01,1,0,0
M000794,C202410,2025-02-23,0,0,0
M005028,C202409,2024-11-01,0,0,0
M007197,C202402,2025-02-23,0,0,0
M001431,C202413,2024-06-16,1,1,0
M003967,C202409,2025-02-17,1,0,0
M009608,C202413,2024-02-14,1,0,0
M005597,C202413,2024-07-03,0,0,0
M007255,C202415,2024-09-26,0,1,0
M006650,C202402,2024-07-06,0,0,0
M000937,C202405,2025-07-13,0,0,0
M004162,C202414,2025-04-09,0,0,0
M006257,C202403,2025-06-24,1,0,0
M009248,C202408,2025-03-26,0,0,0
M009918,C202412,2024-10-30,1,0,0
M003762,C202406,2024-10-15,1,1,0
M001287,C202405,2024-06-12,1,0,0
M004234,C202404,2024-12-14,1,1,1
M005912,C202403,2024-09-11,1,1,0
M007956,C202410,2024-05-28,1,0,0
M004589,C202408,2024-06-02,1,0,0
M000246,C202405,2024-04-09,1,1,0
M003445,C202401,2025-01-23,1,0,0
M002726,C202411,2024-02-04,1,0,0
M002666,C202414,2024-09-19,1,1,0
M006307,C202405,2025-06-11,1,0,0
M008660,C202410,2025-01-26,1,0,0
M004831,C202415,2024-12-25,1,0,0
M000002,C202409,2025-08-18,0,0,0
M000447,C202413,2024-03-28,1,1,0
M008371,C202415,2024-03-22,1,0,0
M009064,C202411,2025-02-07,0,1,0
M003271,C202403,2024-10-21,0,1,0
M009851,C202405,2024-09-01,1,0,0
M000532,C202404,2024-12-22,0,0,0
M003340,C202402,2024-02-03,1,0,0
M005666,C202406,2024-05-10,1,0,0
M001494,C202415,2024-12-17,1,1,0
M000346,C202411,2024-05-26,0,0,0
M003523,C202406,2025-05-21,0,0,0
M004093,C202415,2024-09-10,1,1,0
M002400,C202413,2025-04-02,1,0,0
M006153,C202404,2024-06-27,0,0,0
M005938,C202415,2024-02-02,0,1,0
M006206,C202403,2024-12-07,1,1,1
M004118,C202405,2024-09-10,1,0,0
M005125,C202411,2024-09-10,1,0,0
M001913,C202414,2025-05-20,1,1,1
M002790,C202404,2025-07-29,1,1,0
M006333,C202410,2024-07-01,1,0,0
M009455,C202411,2025-08-13,1,0,0
M001943,C202408,2025-02-23,1,0,0
M006381,C202411,2024-12-15,0,1,0
M007791,C202413,2025-06-05,1,1,0
M004920,C202410,2025-06-17,0,0,0
M008019,C202404,2024-07-13,1,0,0
M000091,C202412,2024-07-03,1,0,0
M005662,C202404,2024-02-02,0,0,0
M001147,C202410,2025-05-04,0,0,0
M004103,C202410,2025-01-18,0,1,0
M000398,C202403,2024-04-23,1,0,0
M004101,C202408,2024-11-06,1,1,0
M000854,C202409,2025-05-28,1,0,0
M003451,C202408,2024-12-04,0,0,0
M005781,C202408,2024-07-06,1,0,0
M004538,C202407,2025-06-23,1,0,0
M008515,C202414,2024-09-07,1,1,0
M009508,C202409,2024-02-06,0,0,0
M001622,C202404,2025-05-14,1,0,0
M005765,C202412,2025-07-06,0,1,0
M000166,C202402,2025-06-25,1,0,0
M003116,C202414,2025-07-12,0,0,0
M008227,C202413,2024-08-04,1,1,0
M004691,C202403,2024-12-15,1,0,0
M003830,C202414,2025-06-01,0,0,0
M005620,C202407,2025-05-28,0,0,0
M004201,C202412,2024-08-07,1,0,0
M007777,C202407,2024-03-06,1,0,0
M009822,C202406,2025-05-20,1,1,0
M002981,C202412,2024-04-06,0,0,0
M004234,C202404,2025-05-01,1,0,0
M009403,C202402,2024-05-18,1,0,0
M001080,C202408,2025-07-11,1,0,0
M004875,C202411,2024-09-01,0,0,0
M003595,C202409,2025-01-13,0,1,0
M000219,C202410,2025-04-08,0,0,0
M003311,C202409,2025-06-04,0,1,0
M007133,C202413,2024-06-09,0,0,0
M008761,C202403,2025-09-14,0,0,0
M004854,C202407,2025-08-27,0,0,0
M007490,C202402,2025-06-12,0,0,0
M006230,C202402,2024-10-04,1,0,0
M000460,C202410,2024-10-09,1,1,0
M003539,C202409,2024-03-05,0,0,0
M005257,C202412,2025-02-28,0,0,0
M008553,C202412,2025-01-23,0,0,0
M001755,C202415,2024-11-17,0,0,0
M007188,C202411,2025-01-01,0,1,0
M008276,C202401,2024-06-20,0,0,0
M009373,C202408,2024-03-29,1,0,0
M003452,C202402,2025-01-02,0,0,0
M009861,C202403,2025-09-18,1,1,1
M002873,C202411,2024-07-24,1,0,0
M000737,C202405,2024-12-23,0,0,0
M007347,C202407,2024-08-25,0,0,0
M008127,C202412,2024-10-03,1,0,0
M003561,C202407,2025-01-26,1,0,0
M007704,C202412,2025-08-19,0,0,0
M005916,C202407,2024-03-16,1,1,0
M000188,C202413,2024-10-31,1,0,0
M007231,C202408,2024-03-20,0,0,0
M002081,C202408,2024-11-05,0,1,0
M000410,C202412,2024-02-15,0,0,0
M008205,C202414,2024-07-25,1,0,0
M000822,C202402,2024-09-13,1,0,0
M004467,C202414,2024-04-11,1,0,0
M007736,C202409,2025-07-07,0,0,0
M007565,C202405,2024-08-30,1,0,0
M009321,C202407,2024-05-04,1,0,0
M007095,C202408,2024-02-01,1,0,0
M005315,C202402,2024-09-24,0,0,0
M006103,C202402,2025-09-16,1,1,0
M002374,C202401,2025-02-13,1,0,0
M000588,C202404,2025-03-17,1,1,0
M007584,C202406,2024-02-07,0,0,0
M001155,C202414,2024-12-21,1,0,0
M009718,C202402,2024-08-04,1,0,0
M000457,C202404,2025-09-23,1,0,0
M001123,C202411,2025-04-19,0,0,0
M008118,C202405,2025-05-14,1,0,0
M007159,C202408,2024-06-28,1,1,0
M001407,C202403,2025-05-26,0,1,0
M000096,C202415,2024-06-07,1,0,0
M002386,C202408,2024-10-12,1,1,0
M000536,C202414,2024-03-29,0,0,0
M007844,C202401,2024-12-07,1,0,0
M009385,C202404,2025-06-13,1,0,0
M003684,C202408,2025-03-13,0,0,0
M000212,C202406,2025-07-16,1,1,0
M009401,C202405,2025-07-25,0,0,0
M009317,C202402,2025-06-10,0,1,0
M009487,C202405,2025-09-01,0,0,0
M003092,C202414,2025-05-07,1,0,0
M003100,C202413,2025-02-06,0,0,0
M000883,C202409,2024-06-12,1,0,0
M008252,C202414,2024-11-16,1,0,0
M001336,C202401,2024-05-08,0,1,0
M009428,C202410,2024-08-14,1,0,0
M008898,C202406,2024-10-04,0,0,0
M004209,C202401,2025-03-22,0,1,0
M006037,C202403,2025-02-05,0,1,0
M009993,C202404,2025-02-24,0,0,0
M001450,C202411,2025-03-22,1,0,0
M002499,C202406,2024-09-11,1,0,0
M003424,C202415,2024-12-20,1,0,0
M006494,C202405,2025-05-22,1,0,0
M002706,C202406,2024-10-11,1,1,1
M001211,C202409,2025-01-26,1,0,0
M005556,C202406,2025-07-10,0,0,0
M008546,C202409,2025-01-15,1,0,0
M007598,C202401,2024-04-25,1,0,0
M008328,C202406,2025-09-15,0,0,0
M003579,C202415,2024-04-11,0,1,0
M003277,C202405,2024-10-12,1,0,0
M000120,C202405,2025-06-21,1,1,1
M002576,C202407,2024-09-18,0,0,0
M001618,C202403,2024-11-15,0,0,0
M003601,C202410,2025-01-26,0,0,0
M008682,C202404,2024-02-21,0,0,0
M007581,C202406,2025-06-28,0,0,0
M007588,C202415,2024-11-15,0,1,0
M006103,C202407,2025-06-29,1,0,0
M009861,C202403,2024-06-25,1,0,0
M001176,C202405,2025-09-10,0,0,0
M000390,C202408,2024-03-29,1,1,1
M000989,C202405,2024-06-15,0,0,0
M008742,C202414,2024-09-19,1,1,0
M008199,C202401,2024-08-07,0,0,0
M006117,C202409,2024-08-18,1,0,0
M001370,C202402,2024-05-28,1,0,0
M006708,C202405,2024-06-01,1,0,0
M009584,C202402,2025-03-26,1,0,0
M001889,C202405,2025-01-09,1,1,0
M008746,C202407,2025-02-19,0,0,0
M002619,C202410,2025-05-23,0,0,0
M001637,C202406,2024-09-30,1,1,0
M006226,C202412,2024-08-29,0,0,0
M000784,C202403,2025-04-21,0,1,0
M004761,C202401,2025-04-13,1,0,0
M003402,C202404,2024-02-25,1,1,0
M008816,C202414,2024-07-28,1,0,0
M000702,C202409,2024-02-24,1,0,0
M007141,C202411,2025-07-24,1,0,0
M002825,C202410,2024-04-09,1,0,0
M007418,C202407,2025-08-24,0,0,0
M009592,C202411,2024-05-03,1,0,0
M001522,C202414,2024-12-19,0,1,0
M005458,C202409,2025-04-04,1,1,1
M000762,C202409,2025-06-12,0,0,0
M008492,C202412,2024-10-11,0,0,0
M006989,C202409,2024-12-19,1,1,0
M008134,C202403,2025-07-22,1,0,0
M001545,C202413,2025-04-23,1,1,0
M007584,C202410,2025-05-29,1,0,0
M008466,C202408,2024-12-28,1,0,0
M001392,C202407,2024-09-11,0,1,0
M000610,C202401,2024-04-14,1,0,0
M003794,C202406,2024-07-04,0,1,0
M007423,C202405,2025-01-03,1,0,0
M004700,C202406,2024-03-31,1,0,0
M006307,C202412,2024-11-01,1,0,0
M009080,C202411,2024-06-21,1,0,0
M004430,C202410,2024-02-11,0,1,0
M006099,C202403,2025-01-15,0,0,0
M001171,C202413,2024-07-19,0,0,0
M006198,C202403,2024-07-09,0,1,0
M001692,C202407,2024-09-01,1,0,0
M005852,C202410,2025-07-12,1,0,0
M007285,C202415,2025-09-16,0,0,0
M001614,C202401,2024-09-07,1,1,0
M004243,C202409,2025-06-14,0,1,0
M003783,C202403,2024-07-12,0,0,0
M004704,C202403,2025-08-08,1,1,1
M006164,C202412,2024-03-05,1,1,0
M004868,C202401,2025-07-26,0,0,0
M000638,C202413,2025-06-11,0,0,0
M005105,C202414,2024-09-30,1,1,0
M000868,C202404,2024-09-02,1,0,0
M004260,C202415,2024-09-03,1,0,0
M000174,C202407,2024-08-15,1,1,0
M003390,C202411,2025-02-28,0,0,0
M002971,C202413,2025-01-22,0,0,0
M001657,C202403,2025-04-25,1,0,0
M008413,C202413,2024-12-16,0,0,0
M005146,C202415,2024-02-10,1,1,1
M005825,C202405,2024-07-19,0,1,0
M008966,C202402,2024-09-29,0,1,0
M006137,C202402,2024-05-29,1,0,0
M000632,C202402,2025-07-18,1,0,0
M003792,C202408,2025-03-29,0,1,0
M004160,C202406,2024-07-05,0,1,0
M009996,C202415,2025-06-15,0,0,0
M003894,C202408,2024-09-21,1,0,0
M005651,C202413,2024-10-28,1,0,0
M004269,C202413,2024-11-29,1,0,0
M006610,C202406,2024-08-24,0,0,0
M002042,C202404,2025-01-06,1,1,0
M002807,C202412,2024-07-06,1,1,0
M001396,C202412,2024-04-12,0,1,0
M002016,C202410,2024-07-30,0,0,0
M006110,C202414,2024-11-26,1,1,1
M000221,C202412,2024-12-21,0,1,0
M008538,C202404,2024-09-18,0,0,0
M001066,C202403,2024-10-16,1,0,0
M006164,C202404,2024-02-02,1,0,0
M008155,C202406,2025-08-12,0,0,0
M007161,C202405,2024-03-12,1,0,0
M000997,C202402,2024-10-21,1,0,0
M003056,C202404,2025-07-20,1,1,1
M009649,C202415,2024-02-15,0,0,0
M004122,C202401,2024-02-17,0,1,0
M002858,C202403,2024-04-07,0,1,0
M001038,C202411,2025-06-23,1,0,0
M004378,C202414,2024-11-11,1,1,0
M001987,C202402,2024-03-06,1,0,0
M009936,C202403,2025-07-16,1,1,0
M003896,C202412,2024-02-27,1,0,0
M001172,C202411,2025-03-29,1,0,0
M000316,C202415,2025-03-08,1,0,0
M000830,C202404,2024-09-10,0,0,0
M008771,C202404,2025-01-31,1,1,1
M002695,C202402,2025-05-19,0,0,0
M007533,C202407,2024-03-20,1,0,0
M008565,C202405,2024-11-12,1,0,0
M008640,C202407,2024-06-20,1,0,0
M002106,C202402,2025-04-19,0,1,0
M003716,C202402,2024-07-05,1,0,0
M001982,C202414,2024-08-29,1,0,0
M007628,C202409,2024-09-16,0,0,0
M006397,C202403,2024-03-25,1,0,0
M006363,C202404,2024-02-23,0,0,0
M002185,C202403,2024-03-17,1,0,0
M002561,C202410,2025-04-09,1,0,0
M004563,C202407,2025-04-28,0,0,0
M003104,C202407,2025-01-02,1,0,0
M009627,C202403,2024-05-01,0,0,0
M001790,C202408,2024-09-23,1,0,0
M007254,C202407,2025-08-12,1,0,0
M005349,C202414,2024-11-24,0,1,0
M009193,C202406,2025-09-20,1,0,0
M005814,C202404,2024-11-12,0,0,0
M007736,C202406,2025-07-26,1,0,0
M003196,C202414,2025-03-30,0,1,0
M008285,C202410,2025-09-26,1,1,1
M000323,C202414,2024-09-11,0,1,0
M007994,C202408,2025-08-07,0,1,0
M001754,C202408,2025-06-14,0,1,0
M004938,C202402,2025-01-18,0,1,0
M006139,C202406,2024-09-01,0,0,0
M003981,C202402,2024-04-18,1,0,0
M006791,C202407,2024-07-14,0,0,0
M005851,C202410,2025-07-29,0,0,0
M009572,C202408,2024-03-09,0,0,0
M002082,C202407,2025-05-28,1,1,0
M008602,C202408,2024-02-14,0,1,0
M005356,C202402,2025-03-06,0,0,0
M003835,C202413,2025-08-29,0,0,0
M002980,C202411,2025-03-13,0,1,0
M004079,C202414,2025-07-02,1,1,0
M000674,C202413,2025-01-12,0,1,0
M000423,C202403,2025-09-11,1,0,0
M001521,C202405,2025-01-14,0,0,0
M001178,C202406,2024-12-17,0,0,0
M005743,C202414,2025-06-06,1,1,0
M004327,C202408,2024-03-30,1,0,0
M003309,C202406,2024-09-13,1,0,0
M000997,C202406,2025-07-30,1,0,0
M008407,C202402,2024-08-15,0,0,0
M003290,C202411,2024-02-10,0,0,0
M008038,C202412,2025-02-19,0,1,0
M000171,C202407,2025-02-20,1,0,0
M003929,C202401,2025-03-02,0,0,0
M009407,C202406,2025-02-05,0,1,0
M004754,C202415,2025-04-05,0,0,0
M006647,C202415,2024-03-09,0,0,0
M001496,C202412,2025-08-15,0,1,0
M000126,C202407,2024-04-30,1,0,0
M004860,C202404,2025-07-08,0,0,0
M001300,C202402,2025-01-12,1,1,0
M006590,C202413,2025-06-09,1,1,0
M001365,C202405,2025-08-06,1,1,0
M002609,C202413,2024-03-19,1,0,0
M003056,C202415,2024-07-23,1,0,0
M003071,C202413,2024-08-01,1,0,0
M005303,C202405,2024-03-17,1,0,0
M008303,C202402,2024-04-09,0,0,0
M000608,C202403,2024-02-19,1,0,0
M007951,C202413,2024-08-09,1,1,0
M009601,C202415,2025-02-26,0,0,0
M008182,C202414,2024-05-25,0,0,0
M007111,C202413,2025-05-10,1,0,0
M007181,C202409,2025-07-08,1,0,0
M005146,C202412,2024-11-03,0,0,0
M004318,C202412,2025-04-05,0,1,0
M005845,C202406,2025-02-07,0,0,0
M008968,C202414,2025-05-13,0,0,0
M004158,C202411,2024-02-14,1,0,0
M007187,C202413,2024-05-27,0,0,0
M008745,C202402,2025-09-09,1,0,0
M006981,C202410,2024-03-06,1,0,0
M000964,C202410,2024-12-30,0,0,0
M002164,C202403,2024-10-06,1,0,0
M005797,C202409,2025-01-16,0,1,0
M002144,C202415,2025-01-22,1,0,0
M002205,C202402,2025-05-06,1,0,0
M009391,C202403,2025-09-08,0,0,0
M005099,C202411,2025-06-26,0,1,0
M003270,C202414,2025-04-25,1,0,0
M001930,C202403,2024-10-11,0,1,0
M006882,C202406,2025-08-24,1,1,0
M001277,C202415,2024-09-24,1,0,0
M003424,C202414,2025-04-27,1,0,0
M001569,C202412,2024-07-18,0,1,0
M008481,C202414,2025-07-16,1,0,0
M001657,C202413,2025-02-24,0,0,0
M005553,C202403,2025-06-07,1,0,0
M003554,C202414,2024-04-08,0,1,0
M002562,C202405,2025-03-15,1,1,0
M004108,C202402,2025-04-20,0,1,0
M001990,C202402,2024-04-28,0,0,0
M001860,C202402,2025-06-29,1,0,0
M004675,C202408,2024-10-01,1,1,1
M002005,C202413,2024-12-21,0,0,0
M006723,C202406,2024-03-27,1,0,0
M001711,C202403,2024-03-16,0,0,0
M003594,C202401,2024-03-14,1,0,0
M008787,C202412,2025-04-05,0,1,0
M006810,C202405,2025-07-02,0,0,0
M007778,C202408,2025-01-26,1,1,1
M004217,C202404,2025-04-19,0,0,0
M006636,C202404,2024-05-26,1,0,0
M006467,C202408,2024-09-10,1,0,0
M000228,C202401,2024-07-17,1,0,0
M003523,C202404,2025-07-21,1,0,0
M005242,C202407,2024-04-29,1,0,0
M004273,C202415,2025-06-19,1,0,0
M007488,C202413,2024-02-19,0,0,0
M005631,C202414,2025-06-28,1,1,0
M005311,C202411,2025-03-01,1,0,0
M007010,C202412,2025-02-13,1,0,0
M000603,C202406,2025-06-12,0,1,0
M009419,C202413,2025-07-11,1,0,0
M006687,C202412,2024-08-01,1,1,0
M006276,C202410,2025-07-31,1,1,0
M008245,C202406,2024-02-01,0,0,0
M003657,C202407,2025-08-27,1,1,1
M008680,C202415,2025-07-24,1,0,0
M009607,C202411,2024-02-29,1,1,0
M007990,C202409,2025-09-27,1,0,0
M005770,C202409,2025-08-07,0,0,0
M000280,C202413,2024-03-23,0,1,0
M001244,C202409,2025-08-19,1,0,0
M007743,C202407,2024-10-16,1,0,0
M002074,C202405,2024-04-21,1,0,0
M001531,C202415,2024-06-21,0,0,0
M004041,C202407,2024-11-30,0,1,0
M008871,C202408,2024-06-19,0,0,0
M008332,C202411,2025-02-16,1,0,0
M005772,C202402,2025-08-05,1,0,0
M006247,C202408,2025-09-03,1,0,0
M006013,C202414,2024-10-08,0,1,0
M001914,C202403,2025-03-18,0,0,0
M006839,C202406,2024-06-18,0,0,0
M000392,C202406,2024-02-18,1,0,0
M003930,C202409,2025-01-08,1,1,0
M002474,C202402,2024-12-13,0,0,0
M008531,C202401,2024-05-21,1,0,0
M006831,C202414,2025-01-20,1,1,0
M009590,C202415,2025-07-25,0,0,0
M005591,C202405,2024-08-16,1,1,0
M003964,C202407,2024-03-30,1,1,0
M008525,C202414,2024-07-23,1,1,0
M000325,C202405,2025-01-14,1,1,0
M008078,C202406,2025-01-11,1,1,0
M002800,C202409,2024-02-26,0,1,0
M006271,C202413,2025-07-09,1,0,0
M003297,C202413,2024-03-05,0,0,0
M005757,C202409,2024-11-28,1,1,0
M003245,C202411,2025-06-23,0,0,0
M004000,C202410,2025-07-17,1,1,0
M004235,C202401,2024-06-28,0,1,0
M002944,C202415,2024-06-02,1,1,1
M006333,C202412,2025-06-22,0,0,0
M005649,C202413,2025-03-16,1,0,0
M004373,C202412,2024-04-16,1,1,1
M001175,C202405,2025-06-10,0,1,0
M000456,C202403,2024-11-19,0,1,0
M008400,C202414,2024-04-06,0,0,0
M000519,C202404,2024-02-12,0,1,0
M002809,C202412,2024-08-10,0,1,0
M002959,C202414,2025-04-23,1,0,0
M009761,C202408,2024-10-14,1,0,0
M008594,C202412,2024-12-12,0,1,0
M009185,C202408,2025-04-05,0,0,0
M008289,C202413,2024-04-29,1,0,0
M008684,C202411,2024-03-01,1,1,0
M006358,C202408,2025-09-28,1,0,0
M009705,C202408,2024-11-24,0,1,0
M009314,C202408,2024-12-14,1,0,0
M008585,C202402,2024-11-21,1,0,0
M003996,C202402,2024-08-08,0,0,0
M006861,C202403,2024-09-01,1,1,0
M002234,C202414,2024-08-21,1,0,0
M000793,C202408,2025-08-05,1,1,0
M000571,C202412,2024-10-18,1,1,1
M008097,C202409,2024-06-22,1,0,0
M005524,C202407,2024-08-31,0,1,0
M009010,C202415,2024-03-11,0,0,0
M006259,C202407,2024-07-01,0,1,0
M001615,C202414,2025-07-09,1,0,0
M003480,C202402,2024-09-16,0,0,0
M007350,C202407,2024-09-18,1,0,0
M006155,C202409,2025-04-24,0,0,0
M003237,C202410,2024-05-07,0,0,0
M009220,C202403,2025-08-22,0,0,0
M006272,C202413,2024-02-12,1,1,0
M006954,C202414,2025-04-22,1,0,0
M005404,C202401,2025-03-03,0,0,0
M003612,C202402,2024-11-10,0,1,0
M006072,C202413,2025-09-11,0,0,0
M005359,C202409,2024-06-02,0,1,0
M007770,C202406,2025-05-04,0,0,0
M005419,C202413,2025-02-21,1,1,0
M000658,C202413,2025-06-12,1,0,0
M008821,C202412,2025-08-30,1,0,0
M002138,C202413,2024-11-20,0,1,0
M006440,C202412,2025-01-20,1,0,0
M000015,C202409,2024-09-29,1,1,0
M009130,C202409,2024-04-18,0,0,0
M009318,C202407,2024-11-18,1,0,0
M007282,C202403,2025-09-15,0,1,0
M009295,C202409,2025-04-16,0,1,0
M003169,C202411,2025-02-19,0,0,0
M004683,C202415,2025-02-01,0,0,0
M005767,C202406,2025-09-09,1,1,0
M001657,C202405,2025-09-19,1,0,0
M000882,C202410,2025-05-04,1,0,0
M006087,C202411,2024-08-25,0,0,0
M002315,C202414,2024-03-21,1,0,0
M008672,C202408,2025-07-30,0,0,0
M001899,C202406,2025-09-04,1,1,0
M003217,C202406,2025-03-07,0,0,0
M001312,C202411,2024-10-28,1,1,1
M003545,C202402,2025-06-16,1,0,0
M001864,C202406,2024-11-01,1,0,0
M009299,C202412,2024-04-08,0,1,0
M001211,C202406,2025-06-27,1,1,1
M007314,C202413,2025-01-06,1,1,1
M002573,C202402,2024-06-10,1,0,0
M003264,C202407,2024-03-14,0,1,0
M000270,C202414,2025-06-01,1,0,0
M004065,C202407,2025-02-27,0,1,0
M005730,C202410,2025-01-20,1,0,0
M000336,C202415,2025-09-21,0,0,0
M002352,C202403,2024-05-09,1,0,0
M008400,C202411,2024-04-20,1,1,1
M003944,C202405,2024-08-25,1,0,0
M000667,C202412,2025-01-24,1,1,1
M003553,C202415,2024-02-17,1,1,1
M001660,C202401,2024-03-21,1,1,1
M008012,C202415,2024-12-05,1,0,0
M000826,C202415,2024-12-03,1,1,0
M002125,C202408,2025-02-23,1,1,1
M003397,C202404,2024-06-24,1,1,1
M004307,C202408,2024-09-06,1,0,0
M007165,C202413,2024-02-26,1,0,0
M000130,C202403,2025-09-01,0,0,0
M003594,C202406,2024-12-07,0,0,0
M009429,C202404,2024-12-18,1,0,0
M003710,C202414,2024-07-29,1,0,0
M005837,C202401,2025-02-25,1,0,0
M004739,C202409,2025-01-04,0,1,0
M005040,C202402,2025-02-18,0,1,0
M000326,C202409,2025-03-04,0,1,0
M009358,C202405,2024-04-20,0,1,0
M006090,C202410,2025-07-27,1,0,0
M008023,C202402,2025-03-24,0,0,0
M002220,C202411,2024-04-08,1,1,0
M001950,C202401,2025-04-24,1,1,0
M000629,C202406,2025-06-20,1,0,0
M001739,C202410,2024-12-20,1,0,0
M008346,C202406,2024-02-24,1,0,0
M003392,C202411,2024-07-20,1,0,0
M004726,C202406,2024-10-26,0,0,0
M006195,C202414,2025-03-04,0,0,0
M008084,C202415,2025-09-12,1,0,0
M009097,C202415,2024-08-01,1,0,0
M002200,C202408,2025-04-16,1,1,1
M007478,C202412,2024-06-04,1,0,0
M005629,C202401,2025-07-04,0,0,0
M007027,C202409,2024-10-07,1,1,0
M007179,C202414,2025-01-21,1,0,0
M005849,C202404,2024-09-26,0,1,0
M009853,C202407,2024-09-11,0,0,0
M009083,C202415,2025-07-06,1,1,0
M005377,C202411,2025-02-01,0,0,0
M003472,C202404,2024-04-20,1,0,0
M003043,C202409,2025-02-10,1,0,0
M005403,C202409,2025-05-09,1,1,1
M005600,C202405,2025-04-21,1,0,0
M005140,C202404,2025-08-30,1,0,0
M003909,C202405,2024-04-03,1,1,0
M002480,C202411,2024-10-25,1,0,0
M004979,C202407,2024-05-29,1,0,0
M007997,C202405,2025-06-14,0,0,0
M009053,C202412,2025-05-13,1,0,0
M005201,C202410,2024-11-14,0,0,0
M007194,C202404,2025-03-19,0,1,0
M007155,C202410,2024-09-27,1,0,0
M000540,C202406,2024-09-27,1,1,0
M002095,C202411,2025-04-26,0,0,0
M004343,C202411,2025-08-06,1,0,0
M003113,C202412,2025-08-30,1,1,0
M008746,C202405,2025-05-24,1,0,0
M006947,C202404,2024-10-18,1,1,0
M006231,C202404,2024-09-23,0,0,0
M009869,C202408,2025-07-07,0,1,0
M002532,C202403,2025-05-08,0,1,0
M001748,C202401,2024-10-04,1,0,0
M008752,C202405,2024-07-25,1,0,0
M009932,C202401,2024-09-09,0,1,0
M006036,C202408,2025-08-26,0,1,0
M005024,C202405,2024-05-16,1,0,0
M007617,C202413,2025-07-14,0,1,0
M005879,C202413,2024-07-09,1,0,0
M007320,C202404,2024-10-11,0,0,0
M002044,C202415,2024-04-16,0,1,0
M004541,C202405,2024-05-21,0,0,0
M003217,C202404,2025-04-07,1,0,0
M000540,C202407,2024-02-11,1,0,0
M004155,C202404,2024-09-03,1,1,0
M008140,C202407,2025-02-20,1,0,0
M003279,C202407,2025-04-12,0,1,0
M002793,C202412,2025-08-02,1,1,0
M001311,C202408,2024-12-07,0,1,0
M006586,C202407,2024-02-15,1,0,0
M004901,C202401,2024-02-02,1,0,0
M008586,C202407,2024-10-30,0,0,0
M009514,C202415,2024-07-31,1,0,0
M000214,C202404,2024-04-02,1,0,0
M002859,C202405,2024-03-19,0,1,0
M003461,C202409,2024-03-10,1,0,0
M005710,C202409,2024-11-18,1,1,0
M009176,C202413,2024-02-21,1,1,0
M007991,C202411,2025-09-17,1,0,0
M005582,C202406,2025-09-15,1,0,0
M007970,C202411,2024-11-13,1,1,1
M008963,C202414,2025-05-04,1,0,0
M008344,C202411,2024-09-04,0,0,0
M009063,C202405,2025-08-08,1,0,0
M002047,C202413,2024-05-22,1,0,0
M009486,C202401,2024-11-16,0,0,0
M007354,C202415,2025-03-16,1,0,0
M009351,C202414,2024-09-21,0,0,0
M001820,C202408,2025-07-25,1,0,0
M008119,C202407,2024-11-24,1,1,1
M008932,C202405,2024-03-18,1,0,0
M003219,C202415,2025-04-22,1,1,1
M006530,C202413,2025-07-12,0,0,0
M002190,C202408,2024-11-16,1,0,0
M006190,C202405,2024-06-24,1,0,0
M004700,C202414,2024-08-03,0,1,0
M008225,C202401,2025-01-26,1,0,0
M004629,C202404,2025-04-29,1,0,0
M008420,C202411,2025-01-18,1,0,0
M006172,C202410,2024-12-30,1,0,0
M003308,C202403,2024-05-09,1,1,0
M002552,C202402,2025-03-26,1,0,0
M005561,C202408,2025-05-16,1,0,0
M007957,C202409,2024-08-31,1,0,0
M008770,C202403,2025-02-24,0,1,0
M003717,C202404,2024-09-04,0,0,0
M009437,C202405,2025-01-21,1,0,0
M009937,C202408,2024-08-08,0,1,0
M006465,C202412,2024-08-24,0,0,0
M004675,C202414,2024-11-02,0,1,0
M003599,C202413,2025-01-07,0,1,0
M003401,C202415,2025-05-05,1,0,0
M001590,C202405,2025-08-29,1,0,0
M001368,C202411,2024-11-18,0,1,0
M000148,C202408,2025-03-19,0,0,0
M006128,C202404,2024-05-23,1,1,1
M000527,C202401,2024-04-26,0,0,0
M004314,C202409,2025-05-21,1,1,0
M009001,C202407,2025-06-21,1,1,0
M007986,C202405,2024-10-28,0,0,0
M007125,C202409,2025-09-17,1,1,0
M003658,C202409,2024-07-31,0,0,0
M001468,C202413,2025-04-19,0,0,0
M000653,C202407,2024-03-03,0,0,0
M002247,C202405,2025-01-23,0,0,0
M003225,C202410,2025-08-06,0,0,0
