member_id,join_date,age,gender,language_pref,zipcode,employment_status,income_bracket,channel_signup,churn_flag
M002908,2025-03-08,26,m,english,80220,unemployed,under_25k,online,0
M002909,2025-06-28,35,m,other,67208,full_time,100k_plus,online,0
M002910,2024-04-24,55,m,other,80010,full_time,100k_plus,online,0
M002911,2025-02-23,34,f,english,80231,unemployed,75k_100k,branch,1
M002912,2025-05-13,44,f,english,67213,full_time,under_25k,referral,0
M002913,2025-01-14,31,m,spanish,80014,full_time,100k_plus,online,0
M002914,2024-05-22,49,m,spanish,67203,student,under_25k,online,0
M002915,2025-09-23,48,m,spanish,67214,full_time,50k_75k,online,0
M002916,2024-01-24,62,m,english,80212,full_time,50k_75k,online,0
M002917,2025-06-22,38,f,english,80231,student,75k_100k,branch,0
M002918,2024-03-15,48,f,english,67202,unemployed,75k_100k,online,0
M002919,2025-06-18,41,m,english,67204,full_time,75k_100k,online,0
M002920,2024-02-10,56,f,english,67218,full_time,100k_plus,online,0
M002921,2025-07-21,31,m,spanish,80123,full_time,50k_75k,online,0
M002922,2025-02-16,49,m,english,80120,full_time,75k_100k,online,0
M002923,2025-02-18,38,f,spanish,80111,full_time,under_25k,online,0
M002924,2025-03-24,39,m,english,80203,full_time,50k_75k,branch,0
M002925,2025-09-01,41,m,english,80204,part_time,under_25k,online,0
M002926,2025-03-11,43,m,english,67208,retired,100k_plus,referral,0
M002927,2025-07-05,39,m,english,80015,full_time,100k_plus,online,0
M002928,2024-08-26,43,m,spanish,67226,full_time,under_25k,branch,0
M002929,2024-02-11,59,m,english,80222,part_time,50k_75k,online,0
M002930,2024-01-10,52,m,spanish,67203,full_time,25k_50k,online,0
M002931,2024-09-21,50,f,spanish,80015,part_time,50k_75k,online,0
M002932,2025-08-03,35,m,spanish,80204,full_time,50k_75k,online,0
M002933,2025-03-20,29,m,english,67202,full_time,25k_50k,online,0
M002934,2024-05-18,51,m,english,67219,full_time,25k_50k,online,1
M002935,2024-07-14,51,f,english,80212,full_time,50k_75k,online,0
M002936,2024-03-14,58,m,english,80227,retired,under_25k,branch,0
M002937,2025-09-06,33,f,spanish,80203,unemployed,50k_75k,online,1
M002938,2024-08-12,37,m,english,80010,full_time,25k_50k,online,0
M002939,2025-09-26,20,f,spanish,67226,part_time,75k_100k,online,0
M002940,2024-04-11,35,m,spanish,67213,full_time,50k_75k,online,0
M002941,2024-09-20,52,m,other,67206,student,75k_100k,event,0
M002942,2024-06-09,34,f,english,80222,part_time,under_25k,online,0
M002943,2024-08-20,48,f,english,80112,full_time,25k_50k,online,0
M002944,2025-05-05,38,f,english,80122,full_time,100k_plus,online,0
M002945,2024-11-06,44,m,spanish,67208,full_time,50k_75k,branch,0
M002946,2024-08-14,26,m,english,80218,full_time,50k_75k,online,1
M002947,2024-09-29,41,f,english,67214,part_time,100k_plus,branch,0
M002948,2024-11-12,18,f,english,80012,unemployed,under_25k,referral,0
M002949,2024-03-26,38,f,english,67202,student,50k_75k,branch,0
M002950,2024-10-17,20,f,english,67203,full_time,25k_50k,branch,0
M002951,2025-04-13,54,m,english,80219,full_time,50k_75k,branch,0
M002952,2025-07-31,49,m,spanish,80204,full_time,25k_50k,online,0
M002953,2025-02-07,46,f,english,80207,part_time,under_25k,online,0
M002954,2025-03-02,58,f,spanish,80122,full_time,50k_75k,branch,0
M002955,2025-01-09,29,f,english,80219,full_time,75k_100k,online,0
M002956,2025-07-20,61,f,english,80014,part_time,100k_plus,branch,0
M002957,2024-09-08,51,f,spanish,80207,full_time,75k_100k,online,0
M002958,2025-06-16,37,f,english,80014,full_time,50k_75k,online,0
M002959,2024-11-02,54,f,spanish,80222,full_time,75k_100k,branch,0
M002960,2025-03-05,27,f,english,80030,full_time,50k_75k,online,0
M002961,2024-09-20,30,m,english,80123,full_time,50k_75k,referral,0
M002962,2024-03-08,33,f,english,80111,full_time,25k_50k,event,0
M002963,2024-04-16,34,f,english,80202,full_time,75k_100k,branch,0
M002964,2025-02-03,27,m,spanish,80014,full_time,50k_75k,online,0
M002965,2025-08-01,55,f,english,80010,full_time,100k_plus,referral,0
M002966,2024-07-17,37,m,spanish,80022,unemployed,75k_100k,online,0
M002967,2024-07-10,44,f,english,67213,full_time,50k_75k,online,0
M002968,2025-05-28,33,f,english,67213,full_time,75k_100k,online,0
M002969,2025-03-17,18,f,english,67208,part_time,50k_75k,online,0
M002970,2024-01-01,43,f,english,80219,full_time,under_25k,online,0
M002971,2024-12-23,18,m,spanish,80224,part_time,50k_75k,online,1
M002972,2024-04-24,39,m,english,67218,full_time,100k_plus,event,0
M002973,2025-08-22,24,f,english,67226,unemployed,100k_plus,branch,0
M002974,2024-07-15,64,m,english,80111,unemployed,50k_75k,branch,1
M002975,2025-08-26,51,f,english,80205,part_time,50k_75k,online,0
M002976,2024-09-30,41,m,english,80216,student,under_25k,online,0
M002977,2024-06-08,55,f,english,67219,full_time,25k_50k,online,0
M002978,2024-06-21,30,m,english,80030,unemployed,100k_plus,branch,0
M002979,2025-06-28,47,f,english,80204,full_time,75k_100k,event,0
M002980,2025-04-02,42,f,spanish,67213,full_time,75k_100k,referral,0
M002981,2025-08-07,43,m,english,67213,full_time,75k_100k,referral,0
M002982,2025-03-08,55,f,english,80202,full_time,75k_100k,online,0
M002983,2025-04-25,49,f,english,80206,part_time,50k_75k,online,1
M002984,2025-03-30,43,f,spanish,80206,full_time,50k_75k,online,0
M002985,2024-07-14,20,m,english,80203,part_time,50k_75k,online,0
M002986,2025-08-21,28,f,spanish,80223,full_time,100k_plus,branch,0
M002987,2024-11-04,39,m,english,80202,retired,50k_75k,referral,0
M002988,2025-07-09,41,m,english,80012,part_time,100k_plus,online,0
M002989,2025-05-08,26,f,english,80015,part_time,75k_100k,referral,0
M002990,2025-03-14,69,m,spanish,80209,part_time,75k_100k,online,0
M002991,2024-12-24,58,f,english,80218,retired,under_25k,branch,1
M002992,2024-02-05,47,f,english,67206,full_time,25k_50k,online,1
M002993,2024-02-03,41,f,english,80033,full_time,25k_50k,online,0
M002994,2024-03-28,37,m,english,80203,student,100k_plus,branch,0
M002995,2024-01-16,29,f,english,67212,student,100k_plus,online,0
M002996,2025-02-24,41,f,english,80222,full_time,under_25k,online,0
M002997,2025-07-06,43,f,english,80206,full_time,25k_50k,branch,0
M002998,2024-05-05,25,f,spanish,67213,full_time,100k_plus,online,0
M002999,2024-01-08,44,m,english,80122,full_time,25k_50k,referral,0
M003000,2025-04-16,38,f,english,67214,retired,100k_plus,referral,0
M003001,2025-04-12,18,f,english,67219,full_time,50k_75k,online,0
M003002,2025-05-24,30,f,other,80216,part_time,100k_plus,online,0
M003003,2025-02-05,35,f,spanish,67213,student,50k_75k,online,0
M003004,2024-06-24,63,m,spanish,67207,full_time,25k_50k,online,0
M003005,2025-01-01,47,m,english,80227,full_time,50k_75k,online,0
M003006,2025-05-02,24,f,english,80206,full_time,100k_plus,online,0
M003007,2024-01-18,46,f,english,80226,part_time,25k_50k,referral,0
M003008,2024-02-25,21,m,spanish,80218,full_time,75k_100k,online,0
M003009,2024-02-04,53,f,english,80206,full_time,50k_75k,online,0
M003010,2025-09-21,34,f,english,80016,full_time,100k_plus,branch,0
M003011,2025-07-26,39,m,english,80122,full_time,25k_50k,branch,0
M003012,2025-08-22,56,f,english,80015,full_time,50k_75k,event,0
M003013,2024-12-12,25,m,spanish,80012,full_time,25k_50k,branch,0
M003014,2024-02-01,23,f,spanish,67203,full_time,50k_75k,online,0
M003015,2024-05-12,33,f,english,67212,student,50k_75k,referral,0
M003016,2025-07-29,52,m,english,80224,full_time,under_25k,online,0
M003017,2024-07-17,22,f,english,80123,part_time,100k_plus,branch,0
M003018,2024-09-12,18,m,english,80030,part_time,50k_75k,online,1
M003019,2024-12-07,35,m,english,80010,retired,50k_75k,online,0
M003020,2024-08-18,47,f,spanish,80203,full_time,50k_75k,branch,0
M003021,2024-10-27,54,f,english,80231,full_time,50k_75k,online,0
M003022,2025-06-30,34,f,spanish,80123,retired,under_25k,online,0
M003023,2024-01-26,35,m,spanish,80015,retired,75k_100k,branch,1
M003024,2025-06-18,54,m,spanish,80203,full_time,25k_50k,online,0
M003025,2025-04-18,18,m,english,80218,full_time,75k_100k,online,0
M003026,2025-01-21,35,f,english,67218,retired,under_25k,online,0
M003027,2024-10-11,42,f,spanish,80212,full_time,50k_75k,branch,0
M003028,2025-03-25,45,f,spanish,67204,retired,100k_plus,online,1
M003029,2024-11-15,34,f,spanish,80207,unemployed,50k_75k,online,0
M003030,2024-06-04,40,f,spanish,80218,full_time,25k_50k,online,0
M003031,2025-04-15,18,unknown,english,67207,retired,under_25k,online,0
M003032,2025-02-23,32,m,english,80211,full_time,100k_plus,online,0
M003033,2024-04-22,45,m,english,80112,student,25k_50k,branch,0
M003034,2025-02-25,28,m,english,67213,full_time,100k_plus,online,0
M003035,2025-08-20,41,m,english,67207,full_time,25k_50k,online,0
M003036,2024-10-11,45,f,english,80111,student,50k_75k,online,0
M003037,2025-07-25,36,m,english,80030,full_time,50k_75k,referral,0
M003038,2024-02-23,42,m,english,80121,unemployed,under_25k,branch,0
M003039,2025-08-27,28,m,english,80206,full_time,50k_75k,online,0
M003040,2024-11-20,38,m,english,80223,full_time,75k_100k,online,0
M003041,2025-04-02,47,m,spanish,80203,full_time,75k_100k,branch,0
M003042,2024-09-21,42,m,spanish,80223,retired,50k_75k,referral,0
M003043,2025-01-16,33,m,english,67213,full_time,75k_100k,online,1
M003044,2024-07-31,43,m,english,80014,retired,75k_100k,branch,0
M003045,2024-11-28,49,f,spanish,80204,full_time,25k_50k,referral,0
M003046,2024-01-10,18,m,english,80033,full_time,50k_75k,online,0
M003047,2024-12-23,54,f,english,80017,retired,25k_50k,online,0
M003048,2024-07-21,36,f,english,80216,full_time,25k_50k,online,0
M003049,2024-02-27,45,m,english,67206,full_time,75k_100k,event,0
M003050,2025-05-08,54,f,english,80216,retired,50k_75k,branch,0
M003051,2025-05-24,24,m,english,80022,part_time,50k_75k,online,0
M003052,2024-08-10,31,m,english,80220,student,75k_100k,online,1
M003053,2025-01-03,37,f,english,80012,retired,25k_50k,online,0
M003054,2025-02-21,31,f,spanish,67219,full_time,50k_75k,online,0
M003055,2025-06-30,61,f,english,80111,retired,50k_75k,online,0
M003056,2024-04-12,30,f,english,67214,part_time,under_25k,online,0
M003057,2024-06-09,33,m,english,80212,part_time,75k_100k,online,0
M003058,2024-07-18,42,m,spanish,67212,full_time,50k_75k,online,0
M003059,2024-06-08,26,f,english,80202,unemployed,75k_100k,branch,0
M003060,2024-05-15,35,f,english,80219,student,100k_plus,branch,0
M003061,2025-02-01,44,m,english,80111,full_time,50k_75k,branch,0
M003062,2025-01-26,36,f,spanish,67226,part_time,25k_50k,referral,0
M003063,2024-04-15,39,m,spanish,67203,full_time,25k_50k,online,0
M003064,2025-08-05,34,f,english,80022,part_time,under_25k,online,0
M003065,2025-08-11,22,f,spanish,80112,unemployed,75k_100k,online,0
M003066,2024-02-23,44,f,english,80123,full_time,25k_50k,online,0
M003067,2024-10-03,61,f,english,80216,unemployed,25k_50k,referral,0
M003068,2024-04-20,40,m,spanish,80121,full_time,75k_100k,online,0
M003069,2024-08-11,43,m,english,67203,full_time,25k_50k,online,0
M003070,2024-03-15,48,m,english,80030,full_time,50k_75k,online,0
M003071,2025-05-20,25,f,other,80227,full_time,50k_75k,online,0
M003072,2024-01-14,60,f,english,80211,part_time,25k_50k,online,0
M003073,2025-04-26,42,f,english,80120,retired,50k_75k,online,0
M003074,2024-07-07,60,m,english,80110,full_time,25k_50k,online,0
M003075,2024-12-29,31,m,english,80220,full_time,100k_plus,online,0
M003076,2024-08-26,62,f,english,80224,part_time,under_25k,online,0
M003077,2025-02-04,49,f,english,80222,student,under_25k,branch,0
M003078,2024-10-30,47,m,english,80212,unemployed,50k_75k,online,0
M003079,2024-03-31,43,f,spanish,80212,full_time,25k_50k,branch,0
M003080,2025-01-26,37,m,english,80206,retired,75k_100k,online,0
M003081,2024-07-02,54,f,english,80121,full_time,50k_75k,online,0
M003082,2024-01-17,42,f,english,80218,full_time,25k_50k,branch,0
M003083,2024-01-12,18,m,english,80231,unemployed,50k_75k,event,0
M003084,2024-06-14,27,m,english,80016,full_time,25k_50k,online,1
M003085,2024-05-25,38,m,english,80216,student,25k_50k,branch,0
M003086,2024-10-08,44,m,spanish,80224,student,50k_75k,branch,0
M003087,2025-07-02,39,f,english,67211,full_time,100k_plus,online,0
M003088,2025-08-04,55,m,english,80206,part_time,50k_75k,online,0
M003089,2024-06-17,18,m,english,80227,part_time,25k_50k,branch,0
M003090,2024-06-18,42,f,english,80033,full_time,75k_100k,online,1
M003091,2024-12-11,18,f,english,80033,student,under_25k,online,1
M003092,2025-05-13,49,m,english,80111,unemployed,25k_50k,branch,0
M003093,2025-04-04,39,f,spanish,67226,full_time,50k_75k,branch,0
M003094,2024-10-23,45,f,spanish,67227,unemployed,50k_75k,referral,0
M003095,2024-05-21,30,m,other,80010,full_time,25k_50k,online,0
M003096,2024-02-22,55,f,english,67203,full_time,50k_75k,online,0
M003097,2024-04-27,53,f,english,80219,part_time,50k_75k,online,0
M003098,2024-12-30,47,m,english,80017,full_time,50k_75k,online,0
M003099,2024-05-15,38,f,english,80219,retired,50k_75k,online,0
M003100,2025-02-17,47,f,english,67226,student,75k_100k,online,0
M003101,2024-03-17,32,f,other,80231,retired,50k_75k,online,0
M003102,2025-07-10,50,f,english,80015,part_time,under_25k,branch,0
M003103,2024-01-18,60,f,spanish,80222,retired,under_25k,online,0
M003104,2025-02-06,53,f,other,67202,part_time,100k_plus,online,0
M003105,2024-07-23,31,f,spanish,80022,full_time,75k_100k,branch,0
M003106,2025-05-13,44,m,spanish,80010,unemployed,75k_100k,online,0
M003107,2024-11-19,24,m,english,80121,full_time,100k_plus,online,0
M003108,2025-08-17,47,m,english,80122,full_time,75k_100k,online,0
M003109,2025-07-15,45,m,english,80218,full_time,75k_100k,branch,0
M003110,2024-10-07,18,m,spanish,80203,unemployed,75k_100k,online,0
M003111,2024-06-14,26,m,english,80216,full_time,25k_50k,online,0
M003112,2024-08-30,37,f,english,80110,full_time,100k_plus,event,0
M003113,2025-04-23,36,f,english,80206,full_time,50k_75k,branch,0
M003114,2024-06-12,25,f,english,67212,full_time,25k_50k,branch,1
M003115,2024-11-19,45,other,english,80012,full_time,25k_50k,online,1
M003116,2025-07-21,43,unknown,other,80123,student,75k_100k,online,0
M003117,2025-07-04,38,f,english,67218,full_time,25k_50k,event,1
M003118,2025-09-25,31,m,english,67204,student,under_25k,branch,0
M003119,2024-07-26,53,m,english,80120,full_time,50k_75k,online,0
M003120,2024-11-10,60,f,english,80121,full_time,75k_100k,event,0
M003121,2024-10-30,34,m,english,80209,student,50k_75k,online,0
M003122,2024-08-26,33,f,english,80022,full_time,75k_100k,online,0
M003123,2024-08-11,46,m,english,67208,full_time,75k_100k,online,0
M003124,2024-03-28,36,m,english,80224,unemployed,100k_plus,online,1
M003125,2025-06-20,38,m,spanish,80112,full_time,50k_75k,online,0
M003126,2025-03-04,49,f,spanish,80015,full_time,75k_100k,branch,0
M003127,2024-08-07,18,f,english,80204,full_time,25k_50k,online,0
M003128,2024-10-01,56,f,english,80112,full_time,under_25k,online,0
M003129,2024-03-06,41,m,english,80231,full_time,50k_75k,referral,0
M003130,2025-08-14,35,f,english,80219,retired,under_25k,referral,1
M003131,2025-02-26,39,f,english,80231,full_time,50k_75k,online,0
M003132,2024-09-11,40,f,english,80123,full_time,under_25k,online,0
M003133,2024-05-04,19,m,spanish,80218,retired,under_25k,event,0
M003134,2024-05-25,58,m,english,80204,full_time,100k_plus,online,0
M003135,2025-09-06,40,m,other,80203,full_time,75k_100k,online,0
M003136,2025-01-19,45,f,english,80120,part_time,75k_100k,online,0
M003137,2025-03-22,51,m,english,67206,full_time,50k_75k,online,0
M003138,2025-01-21,28,m,english,80010,full_time,50k_75k,online,0
M003139,2025-01-17,46,m,spanish,80226,part_time,25k_50k,online,0
M003140,2024-10-03,37,f,english,67219,unemployed,50k_75k,online,0
M003141,2025-01-16,50,f,spanish,80223,full_time,50k_75k,branch,0
M003142,2024-05-03,18,f,english,80219,student,25k_50k,online,0
M003143,2024-09-23,39,f,english,80224,full_time,25k_50k,online,0
M003144,2024-04-20,33,m,english,80224,full_time,50k_75k,branch,0
M003145,2025-01-15,45,m,english,80017,full_time,50k_75k,online,0
M003146,2025-08-23,46,m,english,80207,full_time,75k_100k,branch,1
M003147,2024-06-06,32,m,english,80120,full_time,75k_100k,online,0
M003148,2025-07-01,31,f,english,80211,unemployed,25k_50k,online,1
M003149,2025-08-21,39,f,english,67204,retired,50k_75k,online,0
M003150,2024-04-27,29,f,spanish,80231,part_time,100k_plus,branch,0
M003151,2024-11-23,50,m,english,80231,full_time,75k_100k,online,0
M003152,2024-03-08,36,m,english,80219,part_time,25k_50k,event,0
M003153,2025-03-09,18,m,english,80212,student,25k_50k,branch,0
M003154,2024-12-24,36,f,english,80030,full_time,under_25k,online,0
M003155,2025-03-18,28,m,english,67211,full_time,75k_100k,referral,0
M003156,2024-06-12,20,m,spanish,67207,full_time,25k_50k,online,0
M003157,2024-12-26,25,f,english,80206,full_time,50k_75k,online,1
M003158,2025-08-07,41,f,spanish,67206,full_time,75k_100k,online,0
M003159,2024-04-28,56,m,english,67212,unemployed,75k_100k,online,1
M003160,2024-07-13,44,m,english,80222,full_time,25k_50k,online,0
M003161,2025-08-23,33,m,english,67218,full_time,25k_50k,online,0
M003162,2025-08-10,45,f,english,67226,unemployed,100k_plus,branch,0
M003163,2024-08-28,34,m,english,80218,full_time,50k_75k,online,0
M003164,2025-05-23,32,f,english,80205,student,75k_100k,online,0
M003165,2025-07-18,26,f,english,67218,full_time,25k_50k,online,0
M003166,2024-05-21,19,m,english,80207,full_time,100k_plus,branch,1
M003167,2024-01-31,35,m,english,67208,full_time,50k_75k,online,0
M003168,2024-08-10,42,m,english,80216,full_time,25k_50k,referral,0
M003169,2024-09-22,39,m,english,67227,part_time,50k_75k,event,0
M003170,2024-10-08,35,m,english,80123,full_time,100k_plus,referral,1
M003171,2025-01-15,29,f,english,67206,full_time,50k_75k,online,0
M003172,2025-07-09,47,f,english,67212,student,25k_50k,online,0
M003173,2024-03-02,24,m,english,80010,full_time,50k_75k,online,0
M003174,2025-06-04,49,f,english,80206,part_time,75k_100k,referral,0
M003175,2024-03-11,28,m,english,80203,full_time,25k_50k,online,0
M003176,2025-08-24,31,f,english,67218,retired,under_25k,online,0
M003177,2025-06-19,22,f,english,80224,full_time,under_25k,branch,0
M003178,2024-05-19,34,f,english,80209,full_time,25k_50k,online,0
M003179,2024-11-11,52,m,english,80012,full_time,under_25k,online,0
M003180,2024-12-05,46,f,spanish,67226,retired,50k_75k,online,0
M003181,2025-08-12,52,f,english,80120,retired,75k_100k,online,0
M003182,2025-06-11,46,m,english,80010,full_time,75k_100k,online,1
M003183,2025-06-24,27,f,english,80122,student,75k_100k,online,0
M003184,2025-02-19,36,f,spanish,80010,full_time,25k_50k,online,0
M003185,2025-04-11,31,m,spanish,80207,full_time,75k_100k,branch,0
M003186,2025-01-09,56,m,english,67218,retired,50k_75k,referral,0
M003187,2024-10-17,26,f,english,80017,full_time,100k_plus,branch,0
M003188,2024-02-12,51,m,english,80110,full_time,50k_75k,online,0
M003189,2024-02-22,51,m,spanish,67204,part_time,25k_50k,online,0
