account_id,member_id,account_type,open_date,status,balance,interest_rate,funded_flag
A001598,M000240,loan,2023-10-07,active,25172.46,2.449,0
A001599,M004091,checking,2024-04-03,active,1787.43,2.223,0
A001600,M005250,savings,2023-07-31,active,32965.83,1.542,1
A001601,M008755,savings,2024-09-02,active,38.52,1.593,1
A001602,M009856,checking,2024-06-19,active,11316.46,2.823,1
A001603,M003859,credit_card,2023-02-14,closed,16942.16,2.48,1
A001604,M008101,savings,2023-11-04,active,1331.95,0.124,1
A001605,M000806,checking,2024-07-31,active,7518.34,0.938,1
A001606,M007994,savings,2024-07-30,active,3657.66,0.651,1
A001607,M001844,checking,2023-08-16,active,14511.9,2.093,1
A001608,M009040,checking,2023-09-30,active,1812.82,3.625,1
A001609,M009916,savings,2023-05-27,closed,3550.34,1.531,1
A001610,M001488,savings,2024-02-06,active,30325.75,1.458,1
A001611,M003078,credit_card,2024-05-16,active,4108.47,2.592,1
A001612,M008736,checking,2024-02-27,active,7197.27,1.948,1
A001613,M001143,checking,2024-01-07,active,1908.35,1.804,1
A001614,M005782,savings,2023-04-11,active,510.51,1.688,1
A001615,M005903,checking,2024-09-11,active,619.6,1.564,1
A001616,M004545,savings,2024-08-03,active,10599.11,1.773,1
A001617,M008972,credit_card,2024-06-13,active,12190.05,1.504,1
A001618,M007202,checking,2023-03-26,closed,10647.05,1.069,1
A001619,M006786,checking,2023-01-31,active,7712.13,0.596,1
A001620,M003104,loan,2023-01-07,active,2852.94,2.464,1
A001621,M001903,loan,2023-11-23,closed,18312.68,1.219,1
A001622,M008434,savings,2023-03-27,active,4168.5,1.743,1
A001623,M007444,checking,2023-12-15,active,9172.54,1.372,1
A001624,M004167,savings,2023-01-25,active,101.49,2.963,1
A001625,M002032,checking,2024-02-06,active,1960.08,4.172,1
A001626,M005219,credit_card,2023-01-29,active,467.95,1.837,1
A001627,M004312,credit_card,2023-12-19,closed,1574.21,1.749,1
A001628,M004062,credit_card,2023-06-14,active,2806.58,3.6,1
A001629,M009305,savings,2023-12-26,active,18841.4,1.658,1
A001630,M007360,credit_card,2024-01-19,active,10687.82,2.138,0
A001631,M004905,savings,2023-01-29,active,10969.34,3.007,1
A001632,M009302,loan,2024-01-05,closed,4138.26,1.848,1
A001633,M009029,savings,2024-06-29,active,2161.36,1.424,1
A001634,M001777,credit_card,2023-02-03,active,6220.12,5.276,1
A001635,M003926,checking,2024-08-25,closed,10329.37,2.625,1
A001636,M002672,credit_card,2024-05-21,active,1414.28,2.538,1
A001637,M008534,savings,2023-07-04,active,2397.71,2.317,1
A001638,M002687,checking,2024-08-20,active,229.91,1.77,1
A001639,M003900,checking,2023-01-19,closed,320.95,1.937,1
A001640,M001955,checking,2023-07-09,closed,12301.7,3.403,0
A001641,M004810,savings,2024-09-03,active,999.51,0.1,1
A001642,M003068,checking,2024-03-08,active,12880.03,1.293,1
A001643,M006311,savings,2023-12-07,active,4127.14,1.482,0
A001644,M000868,checking,2024-08-28,active,14140.84,0.882,1
A001645,M009034,checking,2024-06-26,closed,1970.66,1.293,1
A001646,M008167,credit_card,2023-08-16,active,3492.9,1.571,1
A001647,M007623,savings,2023-01-01,active,3096.8,0.1,1
A001648,M008264,checking,2023-05-13,active,11818.19,2.395,1
A001649,M005411,savings,2024-01-21,active,15701.58,2.883,1
A001650,M009416,credit_card,2024-08-06,active,4168.39,3.085,1
A001651,M007908,checking,2023-12-07,active,1865.54,2.402,1
A001652,M008825,credit_card,2024-05-11,active,7041.83,1.712,1
A001653,M008975,credit_card,2023-11-10,active,964.97,3.573,1
A001654,M005908,checking,2023-07-30,active,5329.08,1.951,1
A001655,M007868,checking,2024-03-31,active,26442.58,0.975,1
A001656,M008951,loan,2024-06-16,active,6105.84,0.163,0
A001657,M001665,savings,2024-08-08,closed,5241.01,3.915,1
A001658,M003785,savings,2024-01-02,active,19016.9,2.015,1
A001659,M004760,checking,2024-08-18,active,14845.76,3.161,0
A001660,M001936,checking,2024-09-20,active,246.85,1.254,1
A001661,M003593,checking,2023-03-26,active,8161.48,1.303,0
A001662,M002812,checking,2024-08-03,active,14274.59,1.898,1
A001663,M005195,checking,2024-07-27,active,9944.27,2.716,1
A001664,M000273,checking,2023-02-10,closed,4260.36,1.508,1
A001665,M004306,savings,2024-03-16,active,1085.59,4.358,1
A001666,M009115,checking,2023-08-09,active,30959.51,3.938,1
A001667,M008769,checking,2024-03-03,active,20983.7,2.573,1
A001668,M008447,credit_card,2024-03-09,active,7635.39,3.068,1
A001669,M004384,checking,2023-04-07,active,7326.92,2.695,1
A001670,M009457,savings,2024-07-24,active,1446.02,0.732,1
A001671,M001382,savings,2023-08-01,active,2687.19,3.079,1
A001672,M008304,credit_card,2023-11-21,active,5097.27,3.176,1
A001673,M008949,checking,2023-04-07,active,3545.0,1.42,1
A001674,M003663,checking,2024-04-25,active,14997.07,1.361,1
A001675,M006364,cd,2023-12-25,closed,2775.45,2.471,1
A001676,M006644,savings,2023-06-28,closed,13341.42,2.687,1
A001677,M009030,savings,2024-07-18,active,2285.57,1.057,1
A001678,M009766,savings,2023-03-07,active,398.94,1.251,1
A001679,M008412,checking,2024-05-14,active,12073.11,2.267,1
A001680,M001237,checking,2024-04-18,active,8311.04,1.971,1
A001681,M004869,savings,2023-05-31,active,277.52,0.341,1
A001682,M000656,checking,2023-07-11,active,1940.2,1.591,1
A001683,M005199,cd,2024-08-17,active,390.67,0.884,1
A001684,M003495,checking,2024-08-25,closed,3281.86,2.752,1
A001685,M001530,checking,2023-08-02,active,6093.99,2.938,1
A001686,M009359,savings,2023-08-19,active,3081.73,2.715,1
A001687,M004791,checking,2023-02-22,active,3254.92,3.275,1
A001688,M007857,loan,2024-01-04,active,3161.73,1.484,1
A001689,M003181,savings,2024-05-29,active,3532.63,0.847,1
A001690,M004985,credit_card,2023-10-01,active,8527.82,0.893,1
A001691,M007849,checking,2024-04-30,active,15230.49,1.743,1
A001692,M002849,savings,2024-01-05,closed,2751.46,1.562,1
A001693,M004503,credit_card,2023-08-29,active,2550.95,2.102,1
A001694,M004275,loan,2024-01-20,active,4624.09,1.125,1
A001695,M006674,checking,2024-03-17,active,756.81,1.027,1
A001696,M006107,checking,2024-04-20,active,7499.38,1.285,1
A001697,M003759,savings,2023-03-08,active,152.65,2.467,1
A001698,M001676,savings,2023-01-20,active,14201.44,1.552,1
A001699,M002835,savings,2023-05-05,active,16473.97,1.366,1
A001700,M008143,checking,2024-04-07,active,2663.36,1.972,1
A001701,M000619,credit_card,2024-08-20,active,3516.84,2.103,1
A001702,M007874,savings,2024-08-11,active,11765.08,2.176,1
A001703,M002179,cd,2023-04-12,closed,1151.04,2.923,1
A001704,M007625,credit_card,2023-03-12,active,1919.99,1.8,1
A001705,M005307,savings,2024-09-23,closed,3979.67,0.884,0
A001706,M001029,credit_card,2024-09-02,active,1420.12,0.1,1
A001707,M002268,cd,2023-02-01,active,116.95,1.757,1
A001708,M003311,checking,2024-01-06,closed,1207.47,0.448,1
A001709,M005267,credit_card,2024-06-08,active,5496.24,0.691,1
A001710,M001054,savings,2024-06-08,active,153.91,0.871,1
A001711,M007863,loan,2023-01-22,active,2080.02,1.889,0
A001712,M002680,loan,2023-03-04,active,1945.34,1.117,1
A001713,M004160,savings,2024-05-20,active,220.72,2.117,1
A001714,M007131,checking,2023-02-26,active,8875.69,2.256,1
A001715,M001604,savings,2023-11-09,active,2279.65,1.33,1
A001716,M000919,checking,2023-08-26,active,2523.93,0.733,1
A001717,M005077,checking,2024-02-13,active,10504.5,0.1,1
A001718,M006362,loan,2024-04-24,active,2791.12,1.749,1
A001719,M009961,loan,2023-08-01,active,11050.68,3.78,1
A001720,M000045,credit_card,2023-07-03,active,2266.93,3.428,1
A001721,M003121,savings,2024-08-11,active,3205.21,4.717,1
A001722,M005563,savings,2023-07-20,active,2954.2,2.581,1
A001723,M008185,loan,2024-01-18,active,3348.69,1.865,1
A001724,M009718,savings,2024-05-02,closed,11404.06,0.361,1
A001725,M002205,savings,2024-06-05,active,21753.46,2.406,1
A001726,M007122,savings,2024-05-19,closed,22270.22,3.342,1
A001727,M000226,cd,2024-01-28,active,4907.45,1.976,1
A001728,M001457,savings,2024-04-03,closed,7824.46,2.04,1
A001729,M006216,loan,2024-06-29,active,1181.67,1.97,1
A001730,M005056,checking,2023-08-30,closed,14572.64,0.1,0
A001731,M003206,savings,2023-07-28,active,3417.02,2.313,1
A001732,M001265,credit_card,2023-09-20,active,736.55,1.228,1
A001733,M002199,checking,2024-09-24,active,5672.91,3.192,0
A001734,M003797,savings,2024-05-26,active,706.21,3.124,1
A001735,M002277,savings,2023-07-03,active,4468.56,2.067,1
A001736,M008322,checking,2023-04-25,active,9859.7,3.429,0
A001737,M004788,savings,2024-07-22,active,4821.95,1.874,1
A001738,M003311,savings,2023-01-15,active,393.4,4.001,1
A001739,M000119,loan,2023-07-30,active,2465.52,1.2,1
A001740,M001821,checking,2023-07-16,active,3463.99,2.518,1
A001741,M003596,savings,2024-09-26,active,4594.11,2.663,1
A001742,M000040,savings,2024-06-16,active,16885.6,1.718,1
A001743,M009423,checking,2024-07-22,active,1083.23,0.932,1
A001744,M002704,checking,2024-05-20,active,27468.57,2.137,1
A001745,M000345,savings,2024-01-23,active,3835.07,1.86,1
A001746,M000788,savings,2024-05-10,active,3686.46,1.393,1
A001747,M006789,checking,2023-11-12,active,3203.89,2.178,1
A001748,M004967,cd,2023-05-12,active,2511.59,2.289,0
A001749,M002331,loan,2024-07-13,closed,2322.16,0.392,1
A001750,M007024,savings,2023-08-22,active,8233.27,1.12,1
A001751,M002194,checking,2023-08-14,active,17706.47,2.096,1
A001752,M002102,checking,2023-05-03,active,12484.83,2.527,1
A001753,M008701,checking,2024-04-09,active,2777.74,2.128,1
A001754,M006165,credit_card,2024-03-19,active,181.6,1.387,1
A001755,M000355,cd,2024-01-22,closed,386.3,2.794,1
A001756,M005672,checking,2024-03-25,active,1926.39,2.066,0
A001757,M003576,loan,2024-09-15,active,2194.77,1.013,1
A001758,M008195,checking,2023-07-16,active,2208.58,2.985,1
A001759,M004593,cd,2024-08-09,active,3974.99,2.339,0
A001760,M001628,savings,2023-05-06,active,2582.93,3.526,1
A001761,M004878,checking,2024-04-24,active,913.0,2.799,1
A001762,M007975,cd,2024-01-24,active,8268.93,2.957,1
A001763,M001867,savings,2023-10-10,closed,3001.28,2.831,1
A001764,M001941,loan,2024-01-09,active,2226.07,2.188,1
A001765,M008509,savings,2023-01-22,active,1353.8,4.634,1
A001766,M004584,loan,2023-08-22,active,9040.18,2.232,0
A001767,M009603,savings,2024-06-06,active,4255.89,1.427,1
A001768,M000989,checking,2024-02-23,closed,2511.27,1.971,1
A001769,M003256,savings,2023-02-17,active,5579.11,1.062,1
A001770,M006109,savings,2023-01-09,active,1307.77,2.015,0
A001771,M003104,loan,2023-08-01,closed,11038.58,3.506,1
A001772,M006097,checking,2024-05-29,active,7053.24,1.572,1
A001773,M007714,savings,2024-05-20,active,928.32,2.301,1
A001774,M003830,checking,2023-04-29,active,4268.88,2.425,1
A001775,M006165,loan,2023-10-20,closed,800.39,0.965,1
A001776,M004602,savings,2023-07-23,active,2826.84,1.546,1
A001777,M005384,savings,2024-07-15,active,1218.99,3.604,1
A001778,M008484,savings,2023-05-15,closed,17053.11,1.447,1
A001779,M008700,savings,2023-02-22,closed,12213.96,2.12,1
A001780,M004614,checking,2023-06-24,active,2795.37,0.1,1
A001781,M008209,credit_card,2023-04-12,active,850.38,2.278,1
A001782,M001227,loan,2023-06-25,active,4561.78,2.923,1
A001783,M004817,credit_card,2024-04-29,active,5773.21,1.163,1
A001784,M000358,credit_card,2024-01-14,active,2241.48,2.919,1
A001785,M009305,checking,2024-03-16,active,6794.74,1.036,1
A001786,M003790,cd,2023-09-26,active,1606.71,2.971,1
A001787,M009207,savings,2023-11-09,active,18477.13,1.236,1
A001788,M008342,checking,2024-07-04,active,3285.76,0.65,1
A001789,M003307,savings,2024-01-22,active,13693.88,3.033,1
A001790,M001931,savings,2024-02-29,active,1598.72,1.567,1
A001791,M009609,checking,2024-01-31,active,10403.38,3.102,1
A001792,M006203,checking,2024-08-04,active,4248.2,1.015,0
A001793,M007803,loan,2023-01-17,active,10898.63,2.349,1
A001794,M001450,savings,2023-07-11,active,304.45,2.042,1
A001795,M009315,loan,2023-12-18,active,3028.59,3.09,1
A001796,M005490,savings,2023-08-05,active,13823.82,2.691,1
A001797,M002334,cd,2024-08-14,active,11408.77,2.346,1
A001798,M006395,savings,2024-04-04,active,17870.66,2.549,1
A001799,M006916,savings,2023-12-30,closed,2761.33,2.731,1
A001800,M007226,savings,2023-06-23,active,3258.74,2.734,1
A001801,M001156,credit_card,2023-06-30,active,771.93,2.663,1
A001802,M006134,checking,2023-10-11,active,10996.48,2.579,1
A001803,M005273,savings,2023-02-19,active,2325.33,1.981,1
A001804,M009493,savings,2024-03-30,active,12573.6,2.89,1
A001805,M004043,savings,2024-07-05,closed,8790.92,3.18,1
A001806,M005122,savings,2024-04-22,closed,2499.07,1.289,1
A001807,M007078,checking,2023-07-31,active,17917.84,2.009,1
A001808,M000593,credit_card,2023-12-06,closed,5249.71,1.686,1
A001809,M005099,checking,2023-08-19,closed,1820.97,0.1,0
A001810,M006555,checking,2023-09-21,active,8771.94,1.68,1
A001811,M009301,credit_card,2023-04-05,active,11014.93,2.958,1
A001812,M003539,savings,2023-12-21,active,2178.05,1.019,1
A001813,M004314,credit_card,2024-05-07,active,14528.5,3.131,1
A001814,M006775,checking,2023-12-11,active,667.97,1.063,1
A001815,M002078,credit_card,2023-05-02,active,660.41,1.285,1
A001816,M007072,credit_card,2023-12-04,active,8020.55,1.765,1
A001817,M002205,savings,2024-04-04,active,13940.8,0.241,1
A001818,M008863,checking,2024-05-23,active,1197.31,1.116,1
A001819,M001083,checking,2023-04-23,active,13668.64,1.92,1
A001820,M006443,savings,2023-05-22,active,24189.04,0.49,1
A001821,M006948,loan,2023-07-22,closed,3066.64,0.1,1
A001822,M002841,checking,2023-01-05,active,19764.22,3.562,1
A001823,M005778,checking,2024-03-26,active,2800.15,1.486,1
A001824,M008070,checking,2023-12-25,active,1145.41,0.781,1
A001825,M000092,checking,2023-11-25,active,4035.8,1.279,1
A001826,M000615,checking,2024-08-09,closed,8480.83,2.406,1
A001827,M002918,checking,2023-04-02,active,2162.1,3.062,1
A001828,M005602,savings,2023-09-26,active,112.13,1.456,1
A001829,M007931,savings,2024-07-17,active,17355.38,1.091,1
A001830,M009900,cd,2023-05-03,active,2198.62,1.586,1
A001831,M009482,savings,2023-05-16,active,23819.51,1.869,1
A001832,M007866,credit_card,2023-10-02,active,18709.59,3.714,1
A001833,M000523,savings,2024-04-19,active,10295.67,2.516,1
A001834,M009385,checking,2023-06-11,active,2950.66,0.628,1
A001835,M004286,credit_card,2024-06-11,active,4280.05,1.563,1
A001836,M002757,credit_card,2023-11-01,closed,6770.2,2.638,1
A001837,M004261,checking,2023-09-18,closed,2491.45,2.742,1
A001838,M008539,loan,2024-01-23,active,2137.15,0.1,1
A001839,M009503,savings,2023-07-13,active,6946.77,2.622,1
A001840,M002264,savings,2023-05-11,active,2308.07,0.894,0
A001841,M003964,credit_card,2024-04-08,active,12703.95,2.304,1
A001842,M001502,savings,2023-07-10,active,3450.36,2.214,1
A001843,M003345,credit_card,2023-09-30,active,5653.29,1.514,1
A001844,M008649,checking,2024-07-12,active,11538.66,1.007,1
A001845,M006366,savings,2024-05-18,active,9449.73,2.039,1
A001846,M000202,savings,2023-04-22,active,185.4,2.38,1
A001847,M003806,checking,2023-04-24,active,4478.35,0.839,1
A001848,M008882,credit_card,2023-01-04,closed,12654.77,1.504,1
A001849,M009413,savings,2024-01-17,active,1903.1,3.972,1
A001850,M007679,savings,2024-04-13,active,3601.7,1.509,1
A001851,M005835,checking,2023-08-23,active,4005.35,3.709,1
A001852,M003324,savings,2023-11-16,closed,15423.55,2.343,1
A001853,M000586,checking,2024-02-01,active,2087.49,3.942,1
A001854,M004070,savings,2024-08-25,closed,1103.79,1.852,1
A001855,M008304,checking,2024-07-14,active,3862.22,2.149,1
A001856,M000718,savings,2024-02-03,closed,10503.82,0.61,1
A001857,M008119,savings,2024-03-01,closed,1624.82,3.727,1
A001858,M002540,savings,2023-04-14,active,2119.51,2.059,1
A001859,M009696,checking,2024-03-11,active,1169.12,0.215,1
A001860,M006835,savings,2024-05-06,active,14154.21,2.675,1
A001861,M004447,loan,2023-04-21,active,4822.04,2.111,1
A001862,M009600,checking,2023-07-19,closed,3911.48,1.75,1
A001863,M000983,checking,2024-05-04,closed,2545.73,2.01,0
A001864,M000524,credit_card,2024-04-09,active,7680.91,1.349,1
A001865,M002390,checking,2024-06-28,active,2955.33,0.952,1
A001866,M003737,savings,2023-06-03,active,3253.16,0.507,1
A001867,M008147,savings,2023-07-18,closed,3991.96,2.865,1
A001868,M004662,checking,2023-03-07,active,3498.74,0.775,1
A001869,M006710,credit_card,2024-08-28,closed,7177.64,0.934,1
A001870,M007490,checking,2024-05-13,active,3938.57,1.358,1
A001871,M006074,checking,2023-02-06,active,2230.66,3.382,1
A001872,M006587,savings,2023-01-11,active,2860.57,2.54,1
A001873,M002970,credit_card,2024-09-19,active,8310.8,2.073,1
A001874,M009786,savings,2023-07-22,active,14046.74,2.342,1
A001875,M004897,savings,2024-02-02,active,1078.55,3.166,1
A001876,M001925,loan,2024-02-20,active,17994.55,1.817,0
A001877,M004216,checking,2024-05-21,active,18118.91,2.484,1
A001878,M006012,savings,2024-06-08,active,1312.2,2.959,1
A001879,M006074,credit_card,2023-09-07,active,4929.93,1.88,1
A001880,M001494,loan,2023-02-13,active,14969.92,1.9,1
A001881,M001477,loan,2023-04-19,closed,493.99,4.51,1
A001882,M000556,checking,2023-03-03,active,15555.41,2.3,1
A001883,M005898,checking,2023-05-10,active,5321.51,1.951,1
A001884,M006160,checking,2023-02-09,active,4490.62,1.33,0
A001885,M005738,savings,2024-05-30,active,990.49,1.801,1
A001886,M009633,checking,2023-08-26,closed,3692.31,2.444,1
A001887,M008526,checking,2024-05-14,active,905.03,0.965,0
A001888,M004355,savings,2024-04-23,active,10289.38,3.104,1
A001889,M006732,loan,2024-08-29,active,3045.92,1.722,1
A001890,M004300,savings,2023-09-16,active,3869.36,1.099,1
A001891,M002986,checking,2024-07-06,active,18637.41,3.213,0
A001892,M009141,savings,2024-03-09,active,7866.79,3.053,1
A001893,M004095,checking,2024-06-24,closed,4695.4,1.723,1
A001894,M007899,savings,2023-12-25,active,4934.13,2.552,1
A001895,M003480,savings,2024-09-26,active,1316.57,1.483,0
A001896,M004241,savings,2024-08-14,active,3938.97,2.878,1
A001897,M005012,savings,2024-02-13,active,6574.65,3.014,1
A001898,M001454,savings,2023-04-24,active,301.7,3.219,1
A001899,M001167,savings,2023-06-14,active,11109.96,4.145,1
A001900,M003559,savings,2023-03-27,closed,2225.13,3.22,0
A001901,M004144,loan,2024-01-16,active,1602.87,2.332,1
A001902,M007840,checking,2023-08-31,closed,7352.54,1.438,1
A001903,M007698,checking,2023-11-28,active,3138.84,1.679,1
A001904,M008011,savings,2023-09-06,closed,2308.08,1.286,1
A001905,M003191,checking,2023-12-20,active,3620.94,2.462,1
A001906,M008458,checking,2023-03-26,active,9059.93,3.201,1
A001907,M005403,savings,2023-02-23,active,3603.01,1.97,1
A001908,M009118,loan,2023-10-31,active,4155.2,1.573,0
A001909,M009952,savings,2023-08-23,closed,5751.25,1.895,1
A001910,M009108,checking,2023-03-01,closed,15980.54,2.1,1
A001911,M001558,savings,2023-12-24,active,3048.45,1.763,1
A001912,M005878,checking,2024-07-06,active,1818.71,2.398,1
A001913,M005038,savings,2024-03-10,active,10974.07,1.82,0
A001914,M002153,savings,2023-04-21,active,13815.02,2.446,1
A001915,M009059,loan,2024-02-14,active,16827.62,3.179,1
A001916,M007000,checking,2023-07-06,active,12451.38,1.406,1
A001917,M001452,cd,2024-08-31,active,4582.17,0.927,1
A001918,M002240,credit_card,2023-09-02,closed,18092.85,3.115,1
A001919,M003062,savings,2023-08-02,active,2568.41,1.82,1
A001920,M004658,checking,2024-04-08,active,5835.04,0.883,1
A001921,M009139,checking,2024-06-29,closed,1037.98,0.42,1
A001922,M002208,checking,2023-03-11,active,18913.64,1.97,1
A001923,M001720,credit_card,2024-08-05,active,4001.67,3.043,1
A001924,M003941,checking,2023-09-12,active,3005.49,3.172,1
A001925,M000548,loan,2023-01-05,closed,118.38,0.1,0
