member_id,age,language_pref,zipcode,channel_signup,tenure_months,dep_90d,events_90d,lead_score,next_best_campaign
M001979,31,english,67214,online,2,15056.16,0,16.05616,CAMP_NEW_MEMBER_ONBOARD
M002285,34,english,80203,online,1,15459.720000000001,0,15.95972,CAMP_NEW_MEMBER_ONBOARD
M006616,40,english,80112,online,1,15304.68,0,15.804680000000001,CAMP_NEW_MEMBER_ONBOARD
M009319,34,english,80226,online,2,14606.04,0,15.606040000000002,CAMP_NEW_MEMBER_ONBOARD
M004014,42,spanish,67227,event,1,15011.190000000004,0,15.511190000000004,CAMP_NEW_MEMBER_ONBOARD
M007677,37,spanish,80122,online,2,14420.4,0,15.4204,CAMP_NEW_MEMBER_ONBOARD
M000989,37,english,80014,event,1,14701.599999999999,0,15.2016,CAMP_NEW_MEMBER_ONBOARD
M006431,32,english,67213,branch,1,14644.72,0,15.14472,CAMP_NEW_MEMBER_ONBOARD
M006612,52,english,80218,online,2,13764.960000000001,0,14.764960000000002,CAMP_NEW_MEMBER_ONBOARD
M002014,29,english,67211,branch,2,13651.900000000003,0,14.651900000000003,CAMP_NEW_MEMBER_ONBOARD
M002523,44,english,67211,online,1,0.0,7,14.5,CAMP_NEW_MEMBER_ONBOARD
M009738,34,spanish,67227,branch,1,0.0,7,14.5,CAMP_NEW_MEMBER_ONBOARD
M006394,32,english,80123,online,2,13495.13,0,14.49513,CAMP_NEW_MEMBER_ONBOARD
M003868,60,spanish,80212,branch,1,13930.51,0,14.43051,CAMP_NEW_MEMBER_ONBOARD
M002594,41,english,80121,online,1,13609.300000000001,0,14.109300000000001,CAMP_NEW_MEMBER_ONBOARD
M007853,44,english,80227,branch,1,13550.000000000002,0,14.050000000000002,CAMP_NEW_MEMBER_ONBOARD
M006202,27,spanish,80219,online,2,13013.559999999998,0,14.013559999999998,CAMP_NEW_MEMBER_ONBOARD
M005077,40,english,80014,branch,2,12442.319999999996,0,13.442319999999997,CAMP_NEW_MEMBER_ONBOARD
M003230,40,english,80014,referral,2,12392.800000000001,0,13.392800000000001,CAMP_NEW_MEMBER_ONBOARD
M000236,48,spanish,80219,online,1,12775.949999999997,0,13.275949999999998,CAMP_NEW_MEMBER_ONBOARD
M002588,38,english,67212,branch,2,12148.08,0,13.14808,CAMP_NEW_MEMBER_ONBOARD
M007357,44,english,80112,branch,1,12602.88,0,13.102879999999999,CAMP_NEW_MEMBER_ONBOARD
M005108,41,spanish,80120,online,1,12599.199999999999,0,13.0992,CAMP_NEW_MEMBER_ONBOARD
M001573,44,english,80030,branch,2,12050.43,0,13.05043,CAMP_NEW_MEMBER_ONBOARD
M007920,46,english,67219,online,1,12515.68,0,13.01568,CAMP_NEW_MEMBER_ONBOARD
M007659,49,english,80022,referral,2,12014.31,0,13.01431,CAMP_NEW_MEMBER_ONBOARD
M009874,57,spanish,80030,online,1,12456.900000000001,0,12.956900000000001,CAMP_NEW_MEMBER_ONBOARD
M005665,34,spanish,80222,branch,1,12412.119999999999,0,12.91212,CAMP_NEW_MEMBER_ONBOARD
M005818,42,other,80203,branch,2,11905.700000000004,0,12.905700000000005,CAMP_NEW_MEMBER_ONBOARD
M004581,43,english,80211,online,2,11793.3,0,12.7933,CAMP_NEW_MEMBER_ONBOARD
M009414,35,spanish,80218,branch,2,11584.580000000002,0,12.584580000000003,CAMP_NEW_MEMBER_ONBOARD
M009735,56,english,80122,online,1,0.0,6,12.5,CAMP_NEW_MEMBER_ONBOARD
M004801,46,other,80122,online,2,11469.300000000001,0,12.4693,CAMP_NEW_MEMBER_ONBOARD
M002986,28,spanish,80223,branch,2,11333.21,0,12.33321,CAMP_NEW_MEMBER_ONBOARD
M007404,38,english,80212,online,1,11544.300000000003,0,12.044300000000003,CAMP_NEW_MEMBER_ONBOARD
M007825,52,english,80206,online,2,10784.28,0,11.78428,CAMP_NEW_MEMBER_ONBOARD
M001285,31,english,80017,online,2,10540.200000000003,0,11.540200000000002,CAMP_NEW_MEMBER_ONBOARD
M009488,54,english,80227,online,2,340.6199999999999,5,11.34062,CAMP_NEW_MEMBER_ONBOARD
M003453,38,english,67212,referral,1,10735.08,0,11.23508,CAMP_NEW_MEMBER_ONBOARD
M001418,43,english,67227,branch,2,10234.92,0,11.23492,CAMP_NEW_MEMBER_ONBOARD
M004205,41,english,80227,branch,2,10207.08,0,11.20708,CAMP_NEW_MEMBER_ONBOARD
M006198,34,english,80030,referral,1,10680.96,0,11.180959999999999,CAMP_NEW_MEMBER_ONBOARD
M000193,43,english,80123,online,2,10132.4,0,11.1324,CAMP_NEW_MEMBER_ONBOARD
M007750,57,spanish,80010,branch,2,10074.48,0,11.07448,CAMP_NEW_MEMBER_ONBOARD
M007703,32,english,80120,online,2,0.0,5,11.0,CAMP_NEW_MEMBER_ONBOARD
M004515,38,english,80012,branch,2,9875.16,0,10.87516,CAMP_NEW_MEMBER_ONBOARD
M004142,60,english,80219,online,2,9832.08,0,10.83208,CAMP_NEW_MEMBER_ONBOARD
M000016,33,english,80204,online,2,9814.92,0,10.81492,CAMP_NEW_MEMBER_ONBOARD
M002965,55,english,80010,referral,2,9565.849999999999,0,10.56585,CAMP_NEW_MEMBER_ONBOARD
M004478,49,english,67226,branch,2,9512.7,0,10.5127,CAMP_NEW_MEMBER_ONBOARD
M009961,27,english,80123,online,1,10008.0,0,10.508000000000001,CAMP_NEW_MEMBER_ONBOARD
M004763,48,english,80205,referral,1,9949.359999999999,0,10.449359999999999,CAMP_NEW_MEMBER_ONBOARD
M001807,43,english,80216,online,2,9356.460000000001,0,10.356460000000002,CAMP_NEW_MEMBER_ONBOARD
M008547,41,spanish,80231,online,2,9335.92,0,10.33592,CAMP_NEW_MEMBER_ONBOARD
M000103,36,spanish,80218,online,1,9630.18,0,10.130180000000001,CAMP_NEW_MEMBER_ONBOARD
M000277,42,spanish,67211,online,2,9126.32,0,10.12632,CAMP_NEW_MEMBER_ONBOARD
M006043,66,spanish,67219,branch,2,9095.58,0,10.09558,CAMP_NEW_MEMBER_ONBOARD
M005719,47,english,80016,referral,2,8822.16,0,9.82216,CAMP_NEW_MEMBER_ONBOARD
M001549,49,english,80123,online,1,9253.600000000002,0,9.753600000000002,CAMP_NEW_MEMBER_ONBOARD
M001033,45,spanish,80224,branch,2,8736.66,0,9.73666,CAMP_NEW_MEMBER_ONBOARD
M008718,42,english,80207,branch,1,9145.11,0,9.64511,CAMP_NEW_MEMBER_ONBOARD
M008354,49,spanish,67206,online,1,8812.6,0,9.3126,CAMP_NEW_MEMBER_ONBOARD
M007544,56,spanish,80014,online,1,8772.6,0,9.2726,CAMP_NEW_MEMBER_ONBOARD
M009835,66,spanish,67204,online,2,8091.840000000001,0,9.091840000000001,CAMP_NEW_MEMBER_ONBOARD
M003849,38,english,80017,online,2,0.0,4,9.0,CAMP_NEW_MEMBER_ONBOARD
M004992,48,english,80212,online,2,7990.010000000001,0,8.990010000000002,CAMP_NEW_MEMBER_ONBOARD
M005363,41,spanish,67206,online,1,8291.68,0,8.791680000000001,CAMP_NEW_MEMBER_ONBOARD
M000453,28,spanish,80204,branch,1,8270.7,0,8.770700000000001,CAMP_NEW_MEMBER_ONBOARD
M001811,34,english,67212,online,2,7759.359999999999,0,8.75936,CAMP_NEW_MEMBER_ONBOARD
M006753,37,spanish,80227,branch,1,8177.58,0,8.67758,CAMP_NEW_MEMBER_ONBOARD
M001792,41,english,80111,branch,1,8139.4400000000005,0,8.63944,CAMP_NEW_MEMBER_ONBOARD
M000029,33,english,67218,online,1,8032.5,0,8.5325,CAMP_NEW_MEMBER_ONBOARD
M002346,53,english,80017,branch,2,7491.52,0,8.491520000000001,CAMP_NEW_MEMBER_ONBOARD
M005156,40,english,67214,online,1,7991.370000000001,0,8.49137,CAMP_NEW_MEMBER_ONBOARD
M007487,55,english,80203,branch,1,7778.100000000002,0,8.278100000000002,CAMP_NEW_MEMBER_ONBOARD
M005849,29,english,80206,online,1,7637.769999999998,0,8.137769999999998,CAMP_NEW_MEMBER_ONBOARD
M006113,46,spanish,67227,referral,2,7012.920000000001,0,8.012920000000001,CAMP_NEW_MEMBER_ONBOARD
M001950,39,spanish,67219,branch,2,6882.200000000001,0,7.882200000000001,CAMP_NEW_MEMBER_ONBOARD
M002573,36,english,80226,online,2,6742.900000000001,0,7.742900000000001,CAMP_NEW_MEMBER_ONBOARD
M004413,27,english,67203,event,2,6730.220000000001,0,7.730220000000001,CAMP_NEW_MEMBER_ONBOARD
M005104,41,english,80112,referral,2,6723.48,0,7.7234799999999995,CAMP_NEW_MEMBER_ONBOARD
M006716,46,spanish,80110,branch,2,6543.6,0,7.5436000000000005,CAMP_NEW_MEMBER_ONBOARD
M002827,55,spanish,80110,online,2,6523.65,0,7.52365,CAMP_NEW_MEMBER_ONBOARD
M008673,39,english,80223,online,1,6902.5999999999985,0,7.402599999999999,CAMP_NEW_MEMBER_ONBOARD
M000538,35,spanish,80110,online,2,6396.319999999998,0,7.3963199999999985,CAMP_NEW_MEMBER_ONBOARD
M003149,39,english,67204,online,2,6237.35,0,7.23735,CAMP_NEW_MEMBER_ONBOARD
M004482,43,english,67214,online,1,6735.299999999999,0,7.2353,CAMP_NEW_MEMBER_ONBOARD
M004126,27,english,80120,referral,1,6556.56,0,7.05656,CAMP_NEW_MEMBER_ONBOARD
M001015,61,english,80112,online,2,0.0,3,7.0,CAMP_NEW_MEMBER_ONBOARD
M005337,34,spanish,67218,online,2,0.0,3,7.0,CAMP_NEW_MEMBER_ONBOARD
M003162,45,english,67226,branch,2,0.0,3,7.0,CAMP_NEW_MEMBER_ONBOARD
M003706,44,english,67218,online,3,78369.60000000002,552,1183.8696,CAMP_SAVINGS_BOOST
M007043,46,spanish,80205,online,11,60786.18000000001,310,686.2861800000001,CAMP_SAVINGS_BOOST
M005127,37,spanish,80223,online,8,57714.48000000001,270,601.71448,CAMP_SAVINGS_BOOST
M002839,67,other,80111,branch,9,9579.020000000004,282,578.07902,CAMP_SAVINGS_BOOST
M004852,71,spanish,80033,branch,5,64558.12999999999,231,529.05813,CAMP_SAVINGS_BOOST
M002674,34,english,80209,event,11,15705.3,242,505.2053,CAMP_SAVINGS_BOOST
M003016,52,english,80224,online,3,16744.079999999998,235,488.24408,CAMP_SAVINGS_BOOST
M006372,38,english,80110,branch,12,6177.340000000001,230,472.17734,CAMP_SAVINGS_BOOST
M008641,59,english,67204,branch,18,33463.709999999985,216,471.46371,CAMP_SAVINGS_BOOST
M000838,28,english,80016,online,8,28078.709999999995,215,462.07871,CAMP_SAVINGS_BOOST
M008997,54,english,80211,online,17,7124.719999999999,222,457.12472,CAMP_SAVINGS_BOOST
M008950,47,english,67207,referral,11,26701.92,212,456.20192,CAMP_SAVINGS_BOOST
M000788,46,english,80033,branch,9,87123.2699999999,180,451.62326999999993,CAMP_SAVINGS_BOOST
M001968,38,spanish,80015,online,10,65765.82999999999,188,446.76583,CAMP_SAVINGS_BOOST
M006203,68,english,80218,online,14,67337.6,184,441.3376,CAMP_SAVINGS_BOOST
M008501,70,english,80016,branch,18,12271.91,207,432.27191,CAMP_SAVINGS_BOOST
M006670,48,spanish,80015,online,15,8245.16,207,428.24516,CAMP_SAVINGS_BOOST
M009188,45,spanish,67207,referral,6,33089.80999999999,196,428.08981,CAMP_SAVINGS_BOOST
M004878,45,spanish,80120,online,21,31150.69999999999,192,421.1507,CAMP_SAVINGS_BOOST
M006791,39,english,80211,online,16,26456.359999999997,188,408.45636,CAMP_SAVINGS_BOOST
M007820,43,other,80211,online,12,49684.590000000004,174,403.68459,CAMP_SAVINGS_BOOST
M004918,35,spanish,80120,online,17,52205.43999999999,171,400.20544,CAMP_SAVINGS_BOOST
M003651,45,english,67213,online,12,0.0,196,398.0,CAMP_SAVINGS_BOOST
M008745,65,english,80110,branch,21,22604.31,184,396.60431,CAMP_SAVINGS_BOOST
M000361,46,spanish,80110,online,7,9272.15,189,390.77215,CAMP_SAVINGS_BOOST
M000613,43,english,67227,online,6,0.0,189,381.0,CAMP_SAVINGS_BOOST
M001498,55,english,80227,referral,21,30275.519999999997,172,380.27552,CAMP_SAVINGS_BOOST
M008977,44,english,80226,online,7,33522.000000000015,168,373.022,CAMP_SAVINGS_BOOST
M003098,47,english,80017,online,10,12107.97,177,371.10797,CAMP_SAVINGS_BOOST
M006351,73,english,80226,online,13,40237.08,162,370.23708,CAMP_SAVINGS_BOOST
M005494,65,english,80223,online,11,21491.909999999996,171,368.99191,CAMP_SAVINGS_BOOST
M000951,37,english,80016,referral,19,24990.21000000001,168,366.99021,CAMP_SAVINGS_BOOST
M006648,29,spanish,67226,online,7,17498.079999999994,171,362.99808,CAMP_SAVINGS_BOOST
M004776,49,spanish,80015,online,18,28970.000000000007,164,362.97,CAMP_SAVINGS_BOOST
M008561,35,english,80014,online,16,17738.1,168,359.7381,CAMP_SAVINGS_BOOST
M007978,49,spanish,80202,online,10,2202.9599999999996,176,359.20296,CAMP_SAVINGS_BOOST
M000173,39,english,80016,referral,18,13966.809999999994,168,355.96681,CAMP_SAVINGS_BOOST
M007325,46,english,80110,online,15,6131.879999999998,168,348.13188,CAMP_SAVINGS_BOOST
M000854,54,english,80111,online,13,17293.520000000004,160,343.29352,CAMP_SAVINGS_BOOST
M004393,44,english,67207,branch,18,847.98,168,342.84798,CAMP_SAVINGS_BOOST
M001608,59,english,67213,referral,16,32488.639999999985,152,342.48864,CAMP_SAVINGS_BOOST
M002922,49,english,80120,online,8,25355.33000000001,156,341.35533,CAMP_SAVINGS_BOOST
M002562,41,english,80223,branch,17,18233.93,156,336.23393,CAMP_SAVINGS_BOOST
M007654,46,english,67206,online,5,29593.979999999992,152,336.09398,CAMP_SAVINGS_BOOST
M003489,29,spanish,80111,referral,11,36471.33000000001,147,335.97133,CAMP_SAVINGS_BOOST
M001149,59,english,80111,online,18,30716.370000000003,148,332.71637,CAMP_SAVINGS_BOOST
M002889,35,spanish,80224,branch,14,23048.82,150,329.04882,CAMP_SAVINGS_BOOST
M004670,40,english,80211,branch,8,0.0,162,328.0,CAMP_SAVINGS_BOOST
M007946,29,english,80211,online,10,4020.64,159,327.02064,CAMP_SAVINGS_BOOST
M009597,28,spanish,80017,referral,7,23272.949999999997,150,326.77295,CAMP_SAVINGS_BOOST
M005811,53,english,80227,online,19,19384.430000000004,150,325.38443,CAMP_SAVINGS_BOOST
M009257,30,english,80030,online,3,11202.350000000002,156,324.70235,CAMP_SAVINGS_BOOST
M005214,45,english,80227,online,20,41747.22000000002,138,323.74722,CAMP_SAVINGS_BOOST
M007441,61,english,80224,branch,19,27825.919999999995,144,321.82592,CAMP_SAVINGS_BOOST
M008825,51,english,80030,online,18,23832.25,145,319.83225,CAMP_SAVINGS_BOOST
M006537,29,english,67214,online,17,16659.699999999997,148,318.6597,CAMP_SAVINGS_BOOST
M004189,35,english,80017,online,19,17510.5,147,317.5105,CAMP_SAVINGS_BOOST
M004814,30,english,80014,online,11,5911.68,153,317.41168,CAMP_SAVINGS_BOOST
M008998,59,spanish,80224,branch,4,20605.559999999998,147,316.60555999999997,CAMP_SAVINGS_BOOST
M001056,32,english,80120,online,12,38363.40000000001,136,316.3634,CAMP_SAVINGS_BOOST
M000353,50,english,80227,online,6,27570.059999999998,140,310.57006,CAMP_SAVINGS_BOOST
M003073,42,english,80120,online,6,19304.91,144,310.30491,CAMP_SAVINGS_BOOST
M007603,46,spanish,80222,online,4,11534.600000000002,148,309.5346,CAMP_SAVINGS_BOOST
M006165,59,english,80222,event,6,21684.800000000003,142,308.6848,CAMP_SAVINGS_BOOST
M002302,28,english,80219,online,7,22996.269999999997,140,306.49627,CAMP_SAVINGS_BOOST
M008365,51,english,67204,online,8,29267.199999999997,136,305.2672,CAMP_SAVINGS_BOOST
M000221,68,english,80211,online,18,26769.049999999996,136,304.76905,CAMP_SAVINGS_BOOST
M003516,46,english,67214,branch,20,6757.279999999999,146,304.75728,CAMP_SAVINGS_BOOST
M002759,26,english,67206,event,9,43394.40000000003,128,303.8944,CAMP_SAVINGS_BOOST
M004907,34,english,67207,online,10,17512.380000000005,140,302.51238,CAMP_SAVINGS_BOOST
M000674,36,english,67213,online,6,50849.119999999995,124,301.84911999999997,CAMP_SAVINGS_BOOST
M002231,32,english,67227,branch,6,2088.72,148,301.08872,CAMP_SAVINGS_BOOST
M001655,44,english,67203,online,3,15396.959999999994,142,300.89696,CAMP_SAVINGS_BOOST
M008287,42,english,80015,online,11,7256.3200000000015,144,300.75632,CAMP_SAVINGS_BOOST
M004826,43,spanish,67207,online,3,33631.51000000001,132,299.13151,CAMP_SAVINGS_BOOST
M008328,37,english,80016,online,12,23737.279999999995,134,297.73728,CAMP_SAVINGS_BOOST
M009556,64,spanish,80120,online,3,24821.879999999997,135,296.32188,CAMP_SAVINGS_BOOST
M008523,34,english,80121,event,19,30307.5,130,296.3075,CAMP_SAVINGS_BOOST
M005782,32,english,80033,branch,11,39453.44,122,288.95344,CAMP_SAVINGS_BOOST
M000216,49,spanish,80219,branch,21,35825.459999999985,123,287.82545999999996,CAMP_SAVINGS_BOOST
M007785,42,english,80207,branch,5,20784.360000000008,132,287.28436,CAMP_SAVINGS_BOOST
M002289,33,spanish,80033,online,6,60240.82999999999,111,285.24082999999996,CAMP_SAVINGS_BOOST
M004844,38,english,67218,online,5,26505.45,128,285.00545,CAMP_SAVINGS_BOOST
M001610,37,spanish,67204,branch,8,0.0,140,284.0,CAMP_SAVINGS_BOOST
M005103,43,english,67227,referral,11,37678.86,120,283.17886,CAMP_SAVINGS_BOOST
M004688,29,english,80014,online,20,40590.95999999999,118,282.59096,CAMP_SAVINGS_BOOST
M009783,27,english,67206,online,11,16879.760000000002,130,282.37976,CAMP_SAVINGS_BOOST
M005714,45,english,80017,online,4,38415.79999999999,120,280.4158,CAMP_SAVINGS_BOOST
M003661,36,english,67226,online,7,36331.73999999999,120,279.83173999999997,CAMP_SAVINGS_BOOST
M002276,27,spanish,80207,online,5,20743.2,128,279.2432,CAMP_SAVINGS_BOOST
M007345,35,english,80016,online,20,11072.95,130,277.07295,CAMP_SAVINGS_BOOST
M005268,33,english,80209,branch,8,68882.94000000003,102,276.88294,CAMP_SAVINGS_BOOST
M008118,44,english,67211,branch,14,66725.99999999996,102,276.72599999999994,CAMP_SAVINGS_BOOST
M003855,36,spanish,80222,branch,12,38164.77,116,276.16477,CAMP_SAVINGS_BOOST
M006373,53,english,80017,branch,12,11946.240000000003,129,275.94624,CAMP_SAVINGS_BOOST
M006669,45,english,80202,online,14,29941.729999999996,120,275.94173,CAMP_SAVINGS_BOOST
M005204,49,english,80218,branch,20,73240.7,98,275.2407,CAMP_SAVINGS_BOOST
M006882,39,english,80227,online,18,8554.369999999999,130,274.55437,CAMP_SAVINGS_BOOST
M000392,46,spanish,67214,branch,13,9885.690000000002,129,273.88569,CAMP_SAVINGS_BOOST
M006658,58,english,80207,online,12,27749.27999999999,120,273.74928,CAMP_SAVINGS_BOOST
M002372,33,english,67204,branch,18,15526.279999999997,126,273.52628,CAMP_SAVINGS_BOOST
M003965,33,english,80224,event,6,24184.420000000016,123,273.18442000000005,CAMP_SAVINGS_BOOST
M004570,40,spanish,67226,branch,6,0.0,135,273.0,CAMP_SAVINGS_BOOST
M003501,54,english,80122,branch,18,10033.200000000003,128,272.0332,CAMP_SAVINGS_BOOST
M001179,28,english,80015,online,7,10243.199999999999,128,269.7432,CAMP_SAVINGS_BOOST
M004722,46,english,80120,branch,14,21897.120000000003,120,267.89712000000003,CAMP_SAVINGS_BOOST
M003251,47,english,67219,branch,14,37652.95999999999,112,267.65296,CAMP_SAVINGS_BOOST
M000510,30,english,80223,branch,21,15218.21,123,267.21821,CAMP_SAVINGS_BOOST
M005836,35,spanish,80030,referral,4,39754.12999999999,112,265.75413,CAMP_SAVINGS_BOOST
M009741,30,other,80202,online,11,0.0,129,263.5,CAMP_SAVINGS_BOOST
M004874,43,spanish,80224,branch,7,10255.560000000001,124,261.75556,CAMP_SAVINGS_BOOST
M004415,42,english,80227,online,5,7126.250000000001,126,261.62625,CAMP_SAVINGS_BOOST
M001770,47,english,80211,online,9,32732.200000000008,112,261.23220000000003,CAMP_SAVINGS_BOOST
M007321,48,spanish,80015,online,10,41253.08000000001,106,258.25308,CAMP_SAVINGS_BOOST
M009062,40,english,67206,referral,8,41783.82999999999,106,257.78382999999997,CAMP_SAVINGS_BOOST
M006655,33,spanish,80211,branch,5,6482.5,124,256.98249999999996,CAMP_SAVINGS_BOOST
M000090,46,spanish,80207,branch,13,3173.55,123,255.17355,CAMP_SAVINGS_BOOST
M007085,36,spanish,80223,referral,16,2326.25,123,254.32625,CAMP_SAVINGS_BOOST
M008361,48,spanish,80224,online,16,32314.500000000007,108,254.3145,CAMP_SAVINGS_BOOST
M001722,37,english,67213,online,20,23552.880000000005,112,253.55288000000002,CAMP_SAVINGS_BOOST
M004817,56,spanish,67207,online,16,25377.550000000003,111,253.37755,CAMP_SAVINGS_BOOST
M002245,59,spanish,80016,online,18,0.0,123,252.0,CAMP_SAVINGS_BOOST
M005687,55,english,67204,branch,13,13897.999999999996,116,251.898,CAMP_SAVINGS_BOOST
M009148,34,spanish,80205,online,7,23864.880000000005,112,251.36488,CAMP_SAVINGS_BOOST
M006654,44,spanish,80015,online,21,13277.5,116,251.2775,CAMP_SAVINGS_BOOST
M003189,51,spanish,67204,online,20,513.2399999999998,122,250.51324,CAMP_SAVINGS_BOOST
M007294,28,spanish,80226,online,18,16290.470000000003,114,250.29047,CAMP_SAVINGS_BOOST
M000451,39,english,80226,online,11,7534.080000000001,118,249.03408,CAMP_SAVINGS_BOOST
M002189,35,english,80014,online,18,54445.90000000006,94,248.44590000000005,CAMP_SAVINGS_BOOST
M002413,27,english,67226,branch,20,50056.44000000002,96,248.05644,CAMP_SAVINGS_BOOST
M002264,27,other,80219,branch,21,25701.759999999995,108,247.70176,CAMP_SAVINGS_BOOST
M000214,48,english,80205,online,18,11315.499999999998,114,245.3155,CAMP_SAVINGS_BOOST
M005328,43,spanish,67227,online,12,25206.099999999995,106,243.2061,CAMP_SAVINGS_BOOST
M004800,49,english,80111,online,3,37277.78999999999,102,242.77778999999998,CAMP_SAVINGS_BOOST
M003353,45,english,67218,online,6,23042.59999999999,108,242.0426,CAMP_SAVINGS_BOOST
M000710,60,english,80209,referral,9,3117.0600000000004,117,241.61706,CAMP_SAVINGS_BOOST
M007608,32,english,80121,online,11,35627.69999999998,100,241.12769999999998,CAMP_SAVINGS_BOOST
M002401,31,english,80202,referral,18,26205.389999999992,104,240.20539,CAMP_SAVINGS_BOOST
M000410,46,english,67203,referral,13,41669.76000000001,96,239.66976,CAMP_SAVINGS_BOOST
M000763,71,spanish,80207,online,19,20771.36,106,238.77136000000002,CAMP_SAVINGS_BOOST
M007218,59,english,80211,branch,16,24463.12,104,238.46312,CAMP_SAVINGS_BOOST
M007027,44,english,80211,referral,8,35980.560000000005,99,237.98056,CAMP_SAVINGS_BOOST
M000986,26,english,80122,online,21,19645.120000000003,106,237.64512,CAMP_SAVINGS_BOOST
M002913,31,spanish,80014,online,9,23806.600000000006,104,236.3066,CAMP_SAVINGS_BOOST
M005608,35,english,80120,online,21,1534.6399999999999,114,235.53464,CAMP_SAVINGS_BOOST
M000172,30,english,80224,online,3,45989.0,94,235.489,CAMP_SAVINGS_BOOST
M005072,37,english,67226,online,21,0.0,114,234.0,CAMP_SAVINGS_BOOST
M002373,42,english,67227,branch,7,13743.660000000005,108,233.24366,CAMP_SAVINGS_BOOST
M003503,41,english,67211,referral,17,22867.17999999999,102,232.86718,CAMP_SAVINGS_BOOST
M007057,37,english,67204,referral,12,28774.7,99,232.7747,CAMP_SAVINGS_BOOST
M004140,40,english,80207,online,8,3731.08,112,231.73108,CAMP_SAVINGS_BOOST
M005531,56,english,80202,branch,12,9524.560000000007,108,231.52456,CAMP_SAVINGS_BOOST
M001047,48,spanish,80227,online,13,1277.0,112,231.277,CAMP_SAVINGS_BOOST
M000648,39,spanish,80224,online,16,30811.55,97,230.81155,CAMP_SAVINGS_BOOST
M000128,33,english,80226,branch,16,12189.44,106,230.18944,CAMP_SAVINGS_BOOST
M000791,45,english,80017,online,20,38175.76,93,230.17576,CAMP_SAVINGS_BOOST
M009282,41,english,80223,online,13,27520.38,98,229.52038,CAMP_SAVINGS_BOOST
M001273,27,english,80226,online,9,14855.22,105,229.35522,CAMP_SAVINGS_BOOST
M002793,35,english,67211,online,14,0.0,111,228.0,CAMP_SAVINGS_BOOST
M008639,46,spanish,67206,online,10,33948.73999999999,94,226.94874,CAMP_SAVINGS_BOOST
M004162,46,english,80017,referral,21,16765.47,102,226.76547,CAMP_SAVINGS_BOOST
M005460,38,english,80030,online,9,0.0,111,226.5,CAMP_SAVINGS_BOOST
M008566,40,english,80219,online,9,0.0,111,226.5,CAMP_SAVINGS_BOOST
M006967,33,english,80224,branch,21,31545.179999999997,94,225.54518,CAMP_SAVINGS_BOOST
M007166,39,spanish,67213,branch,21,28647.200000000004,95,224.6472,CAMP_SAVINGS_BOOST
M000078,36,english,80202,online,11,27006.299999999992,96,224.50629999999998,CAMP_SAVINGS_BOOST
M004340,36,english,80017,branch,5,0.0,111,224.5,CAMP_SAVINGS_BOOST
M006046,35,english,80227,online,5,21417.280000000006,100,223.91728,CAMP_SAVINGS_BOOST
M007667,28,english,80120,online,5,12884.960000000001,104,223.38496,CAMP_SAVINGS_BOOST
M007029,26,english,80030,online,14,40768.97000000001,88,222.76897000000002,CAMP_SAVINGS_BOOST
M007964,49,spanish,80017,online,5,16246.7,102,222.7467,CAMP_SAVINGS_BOOST
M003278,42,english,80122,branch,6,19298.02,100,222.29802,CAMP_SAVINGS_BOOST
M002207,58,other,67226,referral,19,7.380000000000001,108,222.00738,CAMP_SAVINGS_BOOST
M005136,41,english,80222,online,7,56303.64000000002,81,221.80364000000003,CAMP_SAVINGS_BOOST
M007940,37,english,80017,online,7,8271.1,105,221.7711,CAMP_SAVINGS_BOOST
M005187,36,english,80110,online,12,17152.59,99,221.15259,CAMP_SAVINGS_BOOST
M009118,49,spanish,80224,branch,3,42851.06000000002,88,220.35106000000002,CAMP_SAVINGS_BOOST
M003763,30,english,67204,online,20,4555.459999999999,104,218.55546,CAMP_SAVINGS_BOOST
M005289,33,english,80121,branch,18,7633.679999999999,102,217.63368,CAMP_SAVINGS_BOOST
M004743,40,other,67218,online,7,16984.140000000003,98,216.48414,CAMP_SAVINGS_BOOST
M009753,27,english,67226,online,5,21226.700000000004,96,215.7267,CAMP_SAVINGS_BOOST
M001819,37,english,80033,branch,8,39480.93000000003,86,215.48093000000003,CAMP_SAVINGS_BOOST
M009951,50,english,80222,online,8,19476.31,96,215.47631,CAMP_SAVINGS_BOOST
M007987,43,english,80209,online,17,12940.7,98,214.9407,CAMP_SAVINGS_BOOST
M002777,37,english,80227,referral,11,8832.59,100,214.33259,CAMP_SAVINGS_BOOST
M004605,27,english,67214,online,17,20130.6,94,214.1306,CAMP_SAVINGS_BOOST
M009886,27,english,80030,online,21,39892.97,84,213.89297,CAMP_SAVINGS_BOOST
M003236,42,english,80209,online,16,19703.640000000003,94,213.70364,CAMP_SAVINGS_BOOST
M005772,38,spanish,80227,branch,10,20155.76,94,213.15576,CAMP_SAVINGS_BOOST
M000889,47,english,80205,online,4,10778.6,100,212.7786,CAMP_SAVINGS_BOOST
M007534,35,english,80033,online,7,13137.299999999996,98,212.63729999999998,CAMP_SAVINGS_BOOST
M006307,30,english,67227,branch,19,42462.479999999996,82,212.46248,CAMP_SAVINGS_BOOST
M003444,59,english,80120,event,19,26098.74,90,212.09874,CAMP_SAVINGS_BOOST
M009877,63,spanish,80224,online,12,9900.810000000001,98,211.90081,CAMP_SAVINGS_BOOST
